x,y,z
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.0000,0.0000,0.0000
0.4270,-0.6400,-0.6683
0.4270,-0.6351,-0.6673
0.4299,-0.6302,-0.6644
0.4299,-0.6302,-0.6654
0.4309,-0.6312,-0.6693
0.4299,-0.6370,-0.6712
0.4309,-0.6370,-0.6702
0.4299,-0.6312,-0.6683
0.4309,-0.6302,-0.6683
0.4279,-0.6331,-0.6654
0.4289,-0.6341,-0.6615
0.4309,-0.6341,-0.6663
0.4260,-0.6321,-0.6663
0.4260,-0.6321,-0.6605
0.4309,-0.6312,-0.6654
0.4289,-0.6302,-0.6722
0.4299,-0.6341,-0.6712
0.4299,-0.6351,-0.6712
0.4348,-0.6282,-0.6683
0.4309,-0.6321,-0.6644
0.4299,-0.6321,-0.6644
0.4328,-0.6292,-0.6673
0.4319,-0.6312,-0.6663
0.4289,-0.6321,-0.6644
0.4338,-0.6331,-0.6644
0.4338,-0.6302,-0.6693
0.4319,-0.6243,-0.6702
0.4309,-0.6312,-0.6654
0.4279,-0.6331,-0.6634
0.4328,-0.6312,-0.6722
0.4348,-0.6321,-0.6702
0.4358,-0.6331,-0.6654
0.4367,-0.6273,-0.6663
0.4358,-0.6243,-0.6683
0.4367,-0.6302,-0.6702
0.4367,-0.6331,-0.6702
0.4338,-0.6331,-0.6644
0.4289,-0.6282,-0.6683
0.4279,-0.6292,-0.6644
0.4299,-0.6302,-0.6693
0.4309,-0.6312,-0.6712
0.4309,-0.6321,-0.6654
0.4299,-0.6312,-0.6654
0.4338,-0.6263,-0.6683
0.4348,-0.6243,-0.6693
0.4348,-0.6302,-0.6673
0.4358,-0.6312,-0.6634
0.4338,-0.6302,-0.6654
0.4367,-0.6282,-0.6702
0.4358,-0.6263,-0.6644
0.4358,-0.6282,-0.6654
0.4328,-0.6263,-0.6693
0.4338,-0.6312,-0.6712
0.4338,-0.6312,-0.6712
0.4289,-0.6292,-0.6702
0.4348,-0.6282,-0.6663
0.4299,-0.6263,-0.6654
0.4377,-0.6273,-0.6712
0.4338,-0.6312,-0.6702
0.4319,-0.6302,-0.6624
0.4348,-0.6243,-0.6634
0.4338,-0.6292,-0.6663
0.4358,-0.6321,-0.6673
0.4377,-0.6302,-0.6683
0.4387,-0.6243,-0.6654
0.4436,-0.6243,-0.6673
0.4406,-0.6253,-0.6712
0.4348,-0.6302,-0.6742
0.4358,-0.6331,-0.6673
0.4309,-0.6292,-0.6683
0.4309,-0.6282,-0.6673
0.4299,-0.6302,-0.6683
0.4279,-0.6302,-0.6673
0.4348,-0.6302,-0.6654
0.4348,-0.6273,-0.6693
0.4387,-0.6273,-0.6722
0.4436,-0.6302,-0.6722
0.4426,-0.6282,-0.6702
0.4416,-0.6273,-0.6663
0.4397,-0.6263,-0.6673
0.4387,-0.6302,-0.6654
0.4338,-0.6312,-0.6634
0.4250,-0.6312,-0.6654
0.4270,-0.6282,-0.6683
0.4299,-0.6282,-0.6673
0.4260,-0.6282,-0.6663
0.4240,-0.6321,-0.6663
0.4319,-0.6312,-0.6683
0.4319,-0.6302,-0.6702
0.4338,-0.6282,-0.6693
0.4367,-0.6292,-0.6654
0.4358,-0.6312,-0.6654
0.4358,-0.6292,-0.6663
0.4279,-0.6321,-0.6654
0.4328,-0.6331,-0.6654
0.4289,-0.6321,-0.6644
0.4328,-0.6273,-0.6732
0.4289,-0.6273,-0.6722
0.4319,-0.6312,-0.6722
0.4319,-0.6292,-0.6722
0.4328,-0.6273,-0.6742
0.4279,-0.6321,-0.6722
0.4260,-0.6361,-0.6654
0.4309,-0.6331,-0.6595
0.4299,-0.6282,-0.6644
0.4221,-0.6341,-0.6575
0.4240,-0.6361,-0.6585
0.4299,-0.6321,-0.6702
0.4338,-0.6312,-0.6751
0.4328,-0.6312,-0.6712
0.4338,-0.6302,-0.6722
0.4377,-0.6292,-0.6742
0.4377,-0.6312,-0.6722
0.4289,-0.6312,-0.6673
0.4260,-0.6321,-0.6634
0.4270,-0.6361,-0.6595
0.4240,-0.6351,-0.6624
0.4250,-0.6341,-0.6654
0.4250,-0.6312,-0.6644
0.4260,-0.6321,-0.6605
0.4240,-0.6331,-0.6654
0.4289,-0.6331,-0.6722
0.4319,-0.6361,-0.6712
0.4338,-0.6341,-0.6712
0.4319,-0.6302,-0.6693
0.4299,-0.6292,-0.6702
0.4319,-0.6370,-0.6683
0.4279,-0.6351,-0.6663
0.4270,-0.6341,-0.6654
0.4221,-0.6351,-0.6624
0.4201,-0.6351,-0.6624
0.4201,-0.6370,-0.6624
0.4260,-0.6321,-0.6634
0.4231,-0.6331,-0.6644
0.4279,-0.6331,-0.6673
0.4328,-0.6341,-0.6712
0.4338,-0.6312,-0.6732
0.4377,-0.6273,-0.6712
0.4309,-0.6292,-0.6712
0.4319,-0.6331,-0.6693
0.4338,-0.6341,-0.6722
0.4260,-0.6351,-0.6663
0.4211,-0.6341,-0.6615
