x,y,z
0.4827,0.2413,-0.8559
0.4836,0.2404,-0.8549
0.4827,0.2423,-0.8559
0.4827,0.2423,-0.8530
0.4817,0.2423,-0.8549
0.4836,0.2413,-0.8539
0.4846,0.2404,-0.8549
0.4836,0.2404,-0.8549
0.4827,0.2394,-0.8549
0.4827,0.2404,-0.8549
0.4836,0.2423,-0.8569
0.4836,0.2404,-0.8549
0.4836,0.2423,-0.8559
0.4846,0.2404,-0.8530
0.4827,0.2433,-0.8549
0.4846,0.2404,-0.8559
0.4846,0.2394,-0.8530
0.4836,0.2413,-0.8530
0.4836,0.2413,-0.8559
0.4807,0.2433,-0.8549
0.4836,0.2413,-0.8549
0.4827,0.2423,-0.8530
0.4827,0.2423,-0.8520
0.4817,0.2413,-0.8549
0.4836,0.2404,-0.8559
0.4856,0.2404,-0.8569
0.4875,0.2404,-0.8588
0.4827,0.2394,-0.8549
0.4836,0.2404,-0.8530
0.4817,0.2413,-0.8539
0.4817,0.2423,-0.8549
0.4836,0.2423,-0.8539
0.4846,0.2433,-0.8549
0.4846,0.2433,-0.8530
0.4827,0.2413,-0.8539
0.4817,0.2413,-0.8539
0.4836,0.2404,-0.8559
0.4836,0.2404,-0.8539
0.4807,0.2404,-0.8549
0.4827,0.2404,-0.8549
0.4856,0.2423,-0.8559
0.4836,0.2404,-0.8549
0.4846,0.2413,-0.8539
0.4827,0.2413,-0.8530
0.4836,0.2423,-0.8549
0.4836,0.2423,-0.8539
0.4846,0.2433,-0.8530
0.4827,0.2433,-0.8530
0.4836,0.2413,-0.8549
0.4836,0.2433,-0.8549
0.4836,0.2413,-0.8539
0.4836,0.2404,-0.8539
0.4836,0.2413,-0.8549
0.4836,0.2413,-0.8549
0.4846,0.2423,-0.8559
0.4836,0.2413,-0.8539
0.4846,0.2423,-0.8549
0.4836,0.2413,-0.8539
0.4846,0.2433,-0.8549
0.4827,0.2413,-0.8549
0.4836,0.2423,-0.8549
0.4836,0.2404,-0.8539
0.4846,0.2433,-0.8559
0.4836,0.2423,-0.8539
0.4836,0.2433,-0.8539
0.4836,0.2413,-0.8549
0.4836,0.2413,-0.8549
0.4836,0.2413,-0.8559
0.4836,0.2413,-0.8569
0.4817,0.2423,-0.8549
0.4827,0.2433,-0.8539
0.4827,0.2423,-0.8530
0.4807,0.2443,-0.8539
0.4846,0.2443,-0.8530
0.4827,0.2443,-0.8559
0.4866,0.2404,-0.8559
0.4866,0.2413,-0.8569
0.4856,0.2423,-0.8559
0.4846,0.2423,-0.8520
0.4846,0.2433,-0.8530
0.4827,0.2433,-0.8520
0.4827,0.2433,-0.8539
0.4846,0.2433,-0.8549
0.4856,0.2443,-0.8520
0.4866,0.2443,-0.8510
0.4846,0.2443,-0.8539
0.4836,0.2423,-0.8539
0.4856,0.2423,-0.8559
0.4807,0.2404,-0.8569
0.4846,0.2404,-0.8530
0.4836,0.2413,-0.8559
0.4836,0.2433,-0.8549
0.4846,0.2413,-0.8530
0.4836,0.2413,-0.8520
0.4827,0.2443,-0.8530
0.4846,0.2423,-0.8539
0.4846,0.2433,-0.8539
0.4846,0.2423,-0.8549
0.4827,0.2433,-0.8530
0.4846,0.2423,-0.8539
0.4836,0.2413,-0.8549
0.4836,0.2413,-0.8539
0.4827,0.2413,-0.8539
0.4836,0.2404,-0.8549
0.4836,0.2413,-0.8549
0.4827,0.2404,-0.8549
0.4836,0.2413,-0.8559
0.4846,0.2413,-0.8549
0.4836,0.2423,-0.8539
0.4836,0.2413,-0.8549
0.4827,0.2404,-0.8549
0.4836,0.2413,-0.8539
0.4836,0.2423,-0.8549
0.4836,0.2404,-0.8549
0.4827,0.2423,-0.8559
0.4836,0.2423,-0.8549
0.4846,0.2394,-0.8520
0.4846,0.2413,-0.8549
0.4827,0.2404,-0.8569
0.4807,0.2413,-0.8569
0.4827,0.2404,-0.8520
0.4836,0.2394,-0.8539
0.4836,0.2413,-0.8520
0.4817,0.2413,-0.8530
0.4856,0.2433,-0.8559
0.4846,0.2433,-0.8598
0.4836,0.2404,-0.8617
0.4827,0.2374,-0.8539
0.4836,0.2355,-0.8510
0.4827,0.2394,-0.8539
0.4817,0.2423,-0.8549
0.4827,0.2423,-0.8559
0.4836,0.2404,-0.8549
0.4836,0.2423,-0.8559
0.4836,0.2423,-0.8559
0.4817,0.2413,-0.8569
0.4836,0.2404,-0.8578
0.4836,0.2394,-0.8539
0.4827,0.2404,-0.8559
0.4797,0.2394,-0.8530
0.4807,0.2423,-0.8549
0.4846,0.2394,-0.8578
0.4856,0.2394,-0.8539
0.4836,0.2404,-0.8559
0.4817,0.2384,-0.8569
0.4827,0.2413,-0.8588
0.4807,0.2423,-0.8569
0.4836,0.2404,-0.8559
0.4836,0.2404,-0.8530
0.4836,0.2413,-0.8530
0.4827,0.2394,-0.8559
0.4827,0.2394,-0.8559
0.4836,0.2394,-0.8549
0.4846,0.2394,-0.8559
0.4836,0.2394,-0.8549
0.4846,0.2394,-0.8549
0.4827,0.2423,-0.8559
0.4817,0.2413,-0.8559
0.4836,0.2404,-0.8539
0.4817,0.2404,-0.8549
0.4817,0.2394,-0.8559
0.4827,0.2394,-0.8520
0.4836,0.2413,-0.8539
0.4827,0.2384,-0.8559
0.4836,0.2413,-0.8578
0.4836,0.2394,-0.8569
0.4836,0.2394,-0.8549
0.4836,0.2384,-0.8549
0.4846,0.2384,-0.8549
0.4836,0.2413,-0.8559
0.4807,0.2413,-0.8559
0.4817,0.2423,-0.8559
0.4846,0.2404,-0.8510
0.4846,0.2394,-0.8510
0.4817,0.2394,-0.8559
0.4827,0.2394,-0.8559
0.4846,0.2413,-0.8588
0.4846,0.2413,-0.8627
0.4836,0.2374,-0.8569
0.4827,0.2364,-0.8539
0.4827,0.2394,-0.8559
0.4817,0.2423,-0.8530
0.4807,0.2413,-0.8569
0.4846,0.2423,-0.8520
0.4827,0.2394,-0.8539
0.4836,0.2413,-0.8559
0.4827,0.2423,-0.8569
0.4827,0.2394,-0.8578
0.4846,0.2394,-0.8559
0.4817,0.2394,-0.8539
0.4797,0.2394,-0.8549
0.4817,0.2394,-0.8549
0.4836,0.2413,-0.8569
0.4856,0.2404,-0.8559
0.4836,0.2384,-0.8539
0.4827,0.2384,-0.8569
0.4817,0.2413,-0.8559
0.4817,0.2413,-0.8569
0.4827,0.2423,-0.8539
0.4827,0.2423,-0.8539
0.4836,0.2413,-0.8549
0.4836,0.2404,-0.8578
0.4827,0.2394,-0.8549
0.4827,0.2394,-0.8549
0.4817,0.2394,-0.8549
0.4827,0.2394,-0.8578
0.4836,0.2394,-0.8559
0.4827,0.2404,-0.8569
0.4836,0.2404,-0.8569
0.4836,0.2413,-0.8549
0.4827,0.2423,-0.8539
0.4836,0.2404,-0.8539
0.4817,0.2413,-0.8559
0.4827,0.2433,-0.8569
0.4817,0.2404,-0.8559
0.4836,0.2413,-0.8549
0.4817,0.2404,-0.8559
0.4827,0.2423,-0.8559
0.4827,0.2404,-0.8559
0.4827,0.2423,-0.8559
0.4836,0.2404,-0.8539
0.4836,0.2413,-0.8549
0.4827,0.2443,-0.8549
0.4817,0.2413,-0.8569
0.4807,0.2413,-0.8569
0.4836,0.2413,-0.8539
0.4827,0.2433,-0.8520
0.4846,0.2423,-0.8520
0.4807,0.2433,-0.8539
0.4836,0.2423,-0.8549
0.4856,0.2394,-0.8598
0.4856,0.2404,-0.8559
0.4817,0.2394,-0.8549
0.4807,0.2413,-0.8539
0.4817,0.2433,-0.8549
0.4817,0.2423,-0.8578
0.4827,0.2413,-0.8559
0.4827,0.2423,-0.8520
0.4836,0.2423,-0.8530
0.4827,0.2423,-0.8569
0.4817,0.2413,-0.8549
0.4827,0.2413,-0.8530
0.4827,0.2394,-0.8559
0.4827,0.2404,-0.8539
0.4817,0.2413,-0.8539
0.4846,0.2423,-0.8559
0.4817,0.2423,-0.8559
0.4817,0.2413,-0.8549
0.4817,0.2413,-0.8539
0.4817,0.2423,-0.8549
0.4836,0.2433,-0.8549
0.4827,0.2433,-0.8520
0.4817,0.2423,-0.8539
0.4817,0.2433,-0.8539
0.4827,0.2423,-0.8539
0.4836,0.2423,-0.8559
0.4827,0.2433,-0.8539
0.4817,0.2433,-0.8549
0.4817,0.2423,-0.8549
0.4836,0.2423,-0.8549
0.4836,0.2423,-0.8549
0.4827,0.2423,-0.8539
0.4836,0.2443,-0.8559
0.4827,0.2443,-0.8530
0.4807,0.2433,-0.8549
0.4817,0.2443,-0.8530
0.4836,0.2452,-0.8539
0.4836,0.2462,-0.8539
0.4827,0.2423,-0.8549
0.4836,0.2452,-0.8530
0.4827,0.2423,-0.8539
0.4846,0.2452,-0.8549
0.4836,0.2433,-0.8578
0.4836,0.2462,-0.8539
0.4846,0.2462,-0.8549
0.4807,0.2443,-0.8520
0.4827,0.2462,-0.8530
0.4807,0.2423,-0.8539
0.4856,0.2423,-0.8569
0.4856,0.2433,-0.8569
0.4827,0.2452,-0.8559
0.4817,0.2433,-0.8520
0.4817,0.2452,-0.8549
0.4807,0.2452,-0.8559
0.4817,0.2443,-0.8549
0.4817,0.2443,-0.8520
0.4846,0.2443,-0.8549
0.4856,0.2462,-0.8549
0.4846,0.2452,-0.8530
0.4846,0.2443,-0.8559
0.4856,0.2433,-0.8530
0.4827,0.2423,-0.8539
0.4856,0.2443,-0.8510
0.4846,0.2452,-0.8520
0.4846,0.2462,-0.8539
0.4856,0.2443,-0.8490
0.4846,0.2443,-0.8520
0.4836,0.2433,-0.8539
0.4827,0.2452,-0.8559
0.4836,0.2443,-0.8559
0.4836,0.2433,-0.8530
0.4846,0.2433,-0.8520
0.4836,0.2452,-0.8520
0.4836,0.2452,-0.8549
0.4846,0.2433,-0.8530
0.4856,0.2433,-0.8539
0.4846,0.2433,-0.8530
0.4846,0.2433,-0.8549
0.4836,0.2443,-0.8530
0.4836,0.2433,-0.8539
0.4836,0.2423,-0.8539
0.4836,0.2452,-0.8530
0.4827,0.2443,-0.8539
0.4836,0.2443,-0.8539
0.4827,0.2443,-0.8530
0.4866,0.2423,-0.8549
0.4836,0.2423,-0.8549
0.4827,0.2423,-0.8569
0.4827,0.2433,-0.8539
0.4827,0.2433,-0.8549
0.4836,0.2433,-0.8510
0.4836,0.2433,-0.8520
0.4797,0.2423,-0.8549
0.4836,0.2443,-0.8530
0.4846,0.2443,-0.8578
0.4846,0.2413,-0.8588
0.4836,0.2384,-0.8530
0.4846,0.2404,-0.8510
0.4846,0.2423,-0.8539
0.4827,0.2433,-0.8549
0.4827,0.2413,-0.8539
0.4836,0.2443,-0.8520
0.4836,0.2433,-0.8549
0.4836,0.2423,-0.8559
0.4817,0.2433,-0.8559
0.4827,0.2413,-0.8569
0.4836,0.2413,-0.8549
0.4807,0.2404,-0.8559
0.4817,0.2413,-0.8530
0.4817,0.2423,-0.8530
0.4836,0.2413,-0.8539
0.4846,0.2413,-0.8559
0.4856,0.2413,-0.8549
0.4836,0.2394,-0.8559
0.4827,0.2413,-0.8559
