x,y,z
0.9380,0.2736,-0.2003
0.9438,0.2726,-0.2032
0.9428,0.2716,-0.2022
0.9409,0.2726,-0.1993
0.9409,0.2736,-0.2013
0.9409,0.2745,-0.2003
0.9409,0.2726,-0.1993
0.9399,0.2726,-0.1993
0.9389,0.2726,-0.1993
0.9399,0.2716,-0.2013
0.9409,0.2726,-0.2022
0.9409,0.2736,-0.2013
0.9409,0.2736,-0.1993
0.9399,0.2736,-0.2003
0.9419,0.2726,-0.2013
0.9419,0.2726,-0.2032
0.9419,0.2726,-0.2003
0.9389,0.2745,-0.2003
0.9399,0.2726,-0.2003
0.9399,0.2745,-0.2003
0.9409,0.2745,-0.1993
0.9389,0.2716,-0.2003
0.9399,0.2745,-0.1993
0.9409,0.2745,-0.1983
0.9419,0.2755,-0.2022
0.9399,0.2726,-0.1983
0.9399,0.2736,-0.1983
0.9419,0.2736,-0.2003
0.9409,0.2736,-0.1964
0.9399,0.2726,-0.2003
0.9409,0.2736,-0.1993
0.9409,0.2736,-0.1983
0.9419,0.2726,-0.1983
0.9409,0.2736,-0.2003
0.9399,0.2736,-0.1993
0.9399,0.2745,-0.2003
0.9419,0.2736,-0.2003
0.9409,0.2736,-0.1983
0.9399,0.2726,-0.1993
0.9409,0.2716,-0.1993
0.9409,0.2745,-0.1993
0.9399,0.2745,-0.2013
0.9399,0.2755,-0.1993
0.9389,0.2736,-0.1993
0.9409,0.2736,-0.1983
0.9399,0.2716,-0.1964
0.9428,0.2736,-0.1993
0.9419,0.2736,-0.2003
0.9448,0.2726,-0.1983
0.9458,0.2736,-0.1983
0.9409,0.2736,-0.1964
0.9389,0.2736,-0.1974
0.9389,0.2736,-0.1983
0.9399,0.2736,-0.1993
0.9409,0.2736,-0.1993
0.9399,0.2716,-0.2003
0.9399,0.2736,-0.1993
0.9409,0.2726,-0.1993
0.9419,0.2745,-0.1974
0.9428,0.2736,-0.1983
0.9438,0.2726,-0.1993
0.9409,0.2716,-0.1983
0.9380,0.2736,-0.2003
0.9389,0.2745,-0.1944
0.9419,0.2736,-0.1983
0.9438,0.2726,-0.1993
0.9428,0.2736,-0.1954
0.9399,0.2745,-0.1974
0.9419,0.2726,-0.1983
0.9419,0.2726,-0.1974
0.9399,0.2736,-0.1983
0.9409,0.2736,-0.1974
0.9409,0.2745,-0.1993
0.9399,0.2736,-0.1983
0.9419,0.2736,-0.1983
0.9419,0.2736,-0.1983
0.9409,0.2726,-0.1974
0.9419,0.2726,-0.1974
0.9428,0.2716,-0.1974
0.9419,0.2706,-0.1993
0.9409,0.2726,-0.2003
0.9409,0.2745,-0.1983
0.9409,0.2745,-0.1983
0.9409,0.2726,-0.1993
0.9409,0.2745,-0.2003
0.9409,0.2726,-0.1993
0.9419,0.2736,-0.2003
0.9419,0.2716,-0.2003
0.9399,0.2716,-0.2003
0.9399,0.2736,-0.2003
0.9419,0.2726,-0.2013
0.9409,0.2726,-0.2003
0.9409,0.2716,-0.2013
0.9409,0.2726,-0.2013
0.9399,0.2736,-0.1974
0.9399,0.2736,-0.2003
0.9419,0.2736,-0.2003
0.9409,0.2745,-0.1993
0.9399,0.2736,-0.1993
0.9409,0.2726,-0.1993
0.9419,0.2726,-0.2003
0.9409,0.2726,-0.2003
0.9419,0.2745,-0.2003
0.9399,0.2736,-0.2022
0.9399,0.2726,-0.2013
0.9399,0.2716,-0.2003
0.9419,0.2706,-0.1993
0.9389,0.2736,-0.2013
0.9399,0.2726,-0.2022
0.9419,0.2736,-0.1993
0.9468,0.2745,-0.2003
0.9448,0.2736,-0.1993
0.9399,0.2716,-0.1993
0.9380,0.2726,-0.1993
0.9380,0.2726,-0.2003
0.9380,0.2755,-0.2013
0.9380,0.2745,-0.2032
0.9409,0.2736,-0.1993
0.9399,0.2736,-0.2003
0.9399,0.2736,-0.2013
0.9419,0.2745,-0.2013
0.9419,0.2726,-0.2003
0.9399,0.2736,-0.1993
0.9409,0.2716,-0.2013
0.9380,0.2726,-0.2013
0.9380,0.2736,-0.1993
0.9409,0.2726,-0.2013
0.9438,0.2716,-0.2013
0.9409,0.2726,-0.1983
0.9409,0.2726,-0.1993
0.9409,0.2736,-0.2032
0.9399,0.2736,-0.2013
0.9409,0.2755,-0.1993
0.9389,0.2716,-0.1983
0.9389,0.2726,-0.2013
0.9399,0.2736,-0.1993
0.9399,0.2726,-0.2013
0.9399,0.2736,-0.2003
0.9409,0.2745,-0.2013
0.9409,0.2716,-0.1993
0.9419,0.2726,-0.2003
0.9409,0.2736,-0.2013
0.9399,0.2726,-0.2022
0.9399,0.2726,-0.2003
0.9399,0.2726,-0.2003
0.9389,0.2726,-0.2013
0.9399,0.2726,-0.2022
0.9409,0.2745,-0.2003
0.9399,0.2726,-0.2013
0.9409,0.2736,-0.2022
0.9399,0.2736,-0.2022
0.9409,0.2726,-0.2022
0.9399,0.2745,-0.2013
0.9389,0.2745,-0.2013
0.9399,0.2726,-0.2013
0.9399,0.2745,-0.2003
0.9409,0.2736,-0.2003
0.9409,0.2736,-0.2013
0.9389,0.2736,-0.2013
0.9399,0.2736,-0.2032
0.9399,0.2716,-0.2013
0.9399,0.2726,-0.2003
0.9419,0.2736,-0.2013
0.9399,0.2745,-0.2022
0.9419,0.2736,-0.1993
0.9399,0.2745,-0.2013
0.9409,0.2726,-0.2022
0.9399,0.2726,-0.2032
0.9409,0.2726,-0.2013
0.9399,0.2726,-0.2013
0.9419,0.2736,-0.2013
0.9419,0.2726,-0.2022
0.9409,0.2736,-0.2013
0.9399,0.2745,-0.2003
0.9399,0.2755,-0.2013
0.9380,0.2726,-0.1983
0.9389,0.2736,-0.2013
0.9399,0.2697,-0.2003
0.9399,0.2745,-0.2022
0.9438,0.2726,-0.1993
0.9477,0.2755,-0.2022
0.9428,0.2726,-0.2003
0.9389,0.2716,-0.2003
0.9380,0.2706,-0.1993
0.9380,0.2745,-0.2003
0.9380,0.2745,-0.2022
0.9399,0.2745,-0.2032
0.9409,0.2726,-0.1993
0.9409,0.2716,-0.1993
0.9409,0.2745,-0.2013
0.9409,0.2736,-0.2003
0.9409,0.2726,-0.1993
0.9409,0.2716,-0.2013
0.9380,0.2726,-0.2042
0.9380,0.2726,-0.2003
0.9389,0.2716,-0.2013
0.9399,0.2726,-0.2022
0.9419,0.2736,-0.2013
0.9409,0.2726,-0.2013
0.9389,0.2716,-0.2013
0.9409,0.2765,-0.2013
0.9399,0.2755,-0.2013
0.9399,0.2736,-0.1983
0.9409,0.2716,-0.2013
0.9399,0.2745,-0.2003
0.9409,0.2726,-0.2013
0.9389,0.2736,-0.2022
0.9399,0.2736,-0.2013
0.9409,0.2736,-0.2013
0.9409,0.2726,-0.2003
0.9409,0.2706,-0.2013
0.9419,0.2736,-0.2013
0.9409,0.2745,-0.2003
0.9409,0.2745,-0.2013
0.9399,0.2745,-0.2013
0.9409,0.2736,-0.2013
0.9389,0.2726,-0.2022
0.9399,0.2736,-0.2013
0.9399,0.2745,-0.2013
0.9409,0.2726,-0.1993
0.9409,0.2716,-0.2003
0.9399,0.2716,-0.2003
0.9399,0.2726,-0.2003
0.9399,0.2745,-0.2003
0.9389,0.2726,-0.2003
0.9409,0.2726,-0.2003
0.9409,0.2726,-0.2003
0.9409,0.2736,-0.1993
0.9399,0.2726,-0.2003
0.9399,0.2745,-0.2003
0.9409,0.2726,-0.1993
0.9409,0.2726,-0.2022
0.9409,0.2736,-0.2013
0.9399,0.2716,-0.2013
0.9409,0.2745,-0.1983
0.9419,0.2726,-0.2003
0.9409,0.2736,-0.1993
0.9399,0.2736,-0.2003
0.9419,0.2745,-0.1993
0.9409,0.2745,-0.2013
0.9409,0.2745,-0.2003
0.9419,0.2736,-0.1974
0.9399,0.2716,-0.2003
0.9409,0.2736,-0.1993
0.9419,0.2745,-0.2003
0.9409,0.2716,-0.1993
0.9468,0.2726,-0.1993
0.9428,0.2736,-0.1993
0.9399,0.2716,-0.1974
0.9389,0.2736,-0.1983
0.9380,0.2736,-0.2003
0.9380,0.2765,-0.2003
0.9399,0.2745,-0.2003
0.9409,0.2736,-0.1993
0.9399,0.2745,-0.1993
0.9399,0.2726,-0.2003
0.9419,0.2755,-0.1993
0.9419,0.2745,-0.1983
0.9419,0.2726,-0.1993
0.9399,0.2716,-0.2013
0.9360,0.2745,-0.1993
0.9389,0.2736,-0.1993
0.9428,0.2726,-0.1993
0.9409,0.2736,-0.2003
0.9399,0.2726,-0.1974
0.9409,0.2745,-0.1974
0.9409,0.2745,-0.1993
0.9409,0.2736,-0.1983
0.9419,0.2745,-0.2003
0.9399,0.2726,-0.1974
0.9399,0.2726,-0.2003
0.9399,0.2745,-0.1993
0.9409,0.2726,-0.1993
0.9409,0.2736,-0.1983
0.9409,0.2736,-0.1983
0.9419,0.2745,-0.1983
0.9409,0.2736,-0.1983
0.9419,0.2736,-0.1974
0.9389,0.2736,-0.1983
0.9409,0.2726,-0.1993
0.9409,0.2745,-0.1993
0.9409,0.2736,-0.1983
0.9399,0.2755,-0.1993
0.9399,0.2745,-0.2003
0.9399,0.2726,-0.2003
0.9419,0.2745,-0.1983
0.9399,0.2745,-0.1983
0.9409,0.2736,-0.1983
0.9409,0.2716,-0.2003
0.9399,0.2736,-0.1993
0.9419,0.2716,-0.1993
0.9399,0.2736,-0.1993
0.9409,0.2736,-0.2013
0.9399,0.2726,-0.2003
0.9419,0.2736,-0.1993
0.9419,0.2736,-0.1983
0.9399,0.2745,-0.1993
0.9409,0.2736,-0.1993
0.9409,0.2745,-0.2003
0.9409,0.2745,-0.2013
0.9389,0.2745,-0.2003
0.9389,0.2726,-0.1983
0.9409,0.2736,-0.2003
0.9389,0.2716,-0.1983
0.9399,0.2736,-0.2022
0.9428,0.2726,-0.1993
0.9448,0.2736,-0.1993
0.9438,0.2745,-0.1993
0.9399,0.2745,-0.1993
0.9370,0.2716,-0.1993
0.9399,0.2726,-0.1993
0.9380,0.2736,-0.2022
0.9389,0.2745,-0.2022
0.9399,0.2736,-0.2013
0.9419,0.2736,-0.2022
0.9419,0.2726,-0.2003
0.9419,0.2726,-0.2003
0.9409,0.2736,-0.2003
0.9409,0.2716,-0.2013
0.9399,0.2745,-0.2003
0.9380,0.2726,-0.2032
0.9389,0.2736,-0.1983
0.9399,0.2716,-0.2003
0.9419,0.2745,-0.2022
0.9409,0.2736,-0.2003
0.9399,0.2745,-0.1993
0.9409,0.2736,-0.2013
0.9409,0.2745,-0.2013
0.9409,0.2726,-0.1993
0.9409,0.2726,-0.2013
0.9389,0.2745,-0.1993
0.9399,0.2716,-0.2013
0.9409,0.2736,-0.2022
0.9399,0.2745,-0.2003
0.9399,0.2736,-0.2013
0.9409,0.2736,-0.2022
0.9409,0.2736,-0.1993
0.9409,0.2736,-0.2013
0.9399,0.2736,-0.2022
0.9409,0.2736,-0.2003
0.9399,0.2736,-0.2013
0.9409,0.2745,-0.2032
0.9399,0.2755,-0.2013
0.9409,0.2726,-0.2003
0.9399,0.2755,-0.2022
