x,y,z
0.0342,-0.9604,-0.3351
0.0332,-0.9595,-0.3341
0.0352,-0.9595,-0.3361
0.0352,-0.9595,-0.3361
0.0322,-0.9595,-0.3322
0.0332,-0.9585,-0.3332
0.0322,-0.9604,-0.3322
0.0362,-0.9595,-0.3332
0.0371,-0.9634,-0.3332
0.0391,-0.9614,-0.3322
0.0410,-0.9604,-0.3361
0.0430,-0.9614,-0.3312
0.0430,-0.9614,-0.3351
0.0430,-0.9624,-0.3361
0.0430,-0.9614,-0.3371
0.0430,-0.9624,-0.3361
0.0440,-0.9614,-0.3371
0.0371,-0.9585,-0.3351
0.0362,-0.9604,-0.3371
0.0371,-0.9585,-0.3371
0.0391,-0.9585,-0.3371
0.0283,-0.9595,-0.3341
0.0283,-0.9595,-0.3332
0.0342,-0.9614,-0.3361
0.0352,-0.9595,-0.3361
0.0420,-0.9595,-0.3390
0.0440,-0.9604,-0.3371
0.0449,-0.9614,-0.3361
0.0518,-0.9634,-0.3351
0.0596,-0.9575,-0.3381
0.0606,-0.9585,-0.3400
0.0586,-0.9585,-0.3478
0.0498,-0.9624,-0.3390
0.0625,-0.9624,-0.3410
0.0489,-0.9555,-0.3390
0.0528,-0.9614,-0.3332
0.0557,-0.9614,-0.3371
0.0576,-0.9624,-0.3341
0.0537,-0.9604,-0.3332
0.0401,-0.9682,-0.3341
0.0440,-0.9468,-0.3390
0.0498,-0.9595,-0.3341
0.0254,-0.9575,-0.3322
0.0274,-0.9555,-0.3390
0.0371,-0.9565,-0.3381
0.0537,-0.9595,-0.3390
0.0469,-0.9614,-0.3332
0.0576,-0.9663,-0.3273
0.0479,-0.9624,-0.3302
0.0420,-0.9585,-0.3312
0.0430,-0.9555,-0.3381
0.0449,-0.9575,-0.3439
0.0489,-0.9614,-0.3429
0.0449,-0.9595,-0.3420
0.0469,-0.9585,-0.3400
0.0479,-0.9585,-0.3371
0.0430,-0.9585,-0.3400
0.0489,-0.9585,-0.3410
0.0459,-0.9614,-0.3410
0.0391,-0.9575,-0.3420
0.0449,-0.9604,-0.3371
0.0469,-0.9565,-0.3361
0.0459,-0.9604,-0.3371
0.0420,-0.9614,-0.3390
0.0440,-0.9604,-0.3361
0.0440,-0.9595,-0.3322
0.0440,-0.9595,-0.3322
0.0401,-0.9614,-0.3351
0.0430,-0.9643,-0.3341
0.0420,-0.9604,-0.3429
0.0410,-0.9595,-0.3410
0.0430,-0.9624,-0.3312
0.0449,-0.9575,-0.3322
0.0518,-0.9604,-0.3341
0.0391,-0.9595,-0.3361
0.0362,-0.9634,-0.3361
0.0342,-0.9614,-0.3381
0.0342,-0.9604,-0.3371
0.0352,-0.9624,-0.3351
0.0342,-0.9604,-0.3293
0.0322,-0.9604,-0.3322
0.0293,-0.9634,-0.3302
0.0264,-0.9634,-0.3293
0.0274,-0.9614,-0.3283
0.0274,-0.9634,-0.3273
0.0283,-0.9614,-0.3273
0.0293,-0.9624,-0.3273
0.0244,-0.9624,-0.3283
0.0283,-0.9643,-0.3234
0.0293,-0.9643,-0.3263
0.0283,-0.9614,-0.3234
0.0342,-0.9634,-0.3263
0.0313,-0.9634,-0.3254
0.0342,-0.9614,-0.3283
0.0293,-0.9643,-0.3293
0.0303,-0.9653,-0.3283
0.0332,-0.9634,-0.3263
0.0352,-0.9624,-0.3302
0.0332,-0.9614,-0.3283
0.0313,-0.9663,-0.3273
0.0313,-0.9624,-0.3302
0.0332,-0.9624,-0.3322
0.0274,-0.9634,-0.3302
0.0313,-0.9634,-0.3302
0.0332,-0.9624,-0.3263
0.0332,-0.9634,-0.3273
0.0313,-0.9643,-0.3283
0.0303,-0.9624,-0.3283
0.0303,-0.9653,-0.3263
0.0332,-0.9614,-0.3283
0.0362,-0.9643,-0.3273
0.0303,-0.9624,-0.3293
0.0303,-0.9643,-0.3293
0.0332,-0.9643,-0.3302
0.0371,-0.9614,-0.3312
0.0362,-0.9624,-0.3312
0.0332,-0.9643,-0.3283
0.0362,-0.9634,-0.3312
0.0352,-0.9614,-0.3293
0.0293,-0.9624,-0.3283
0.0283,-0.9595,-0.3293
0.0283,-0.9634,-0.3293
0.0274,-0.9653,-0.3263
0.0313,-0.9634,-0.3273
0.0274,-0.9624,-0.3244
0.0283,-0.9624,-0.3244
0.0322,-0.9624,-0.3224
0.0293,-0.9643,-0.3263
0.0303,-0.9653,-0.3273
0.0322,-0.9634,-0.3293
0.0352,-0.9624,-0.3293
0.0352,-0.9614,-0.3302
0.0352,-0.9653,-0.3283
0.0313,-0.9624,-0.3302
0.0352,-0.9634,-0.3322
0.0342,-0.9604,-0.3341
0.0332,-0.9634,-0.3293
0.0322,-0.9624,-0.3283
0.0332,-0.9624,-0.3293
0.0322,-0.9643,-0.3293
0.0352,-0.9634,-0.3283
0.0332,-0.9624,-0.3283
0.0332,-0.9624,-0.3283
0.0342,-0.9634,-0.3302
0.0332,-0.9634,-0.3302
0.0332,-0.9634,-0.3312
0.0371,-0.9634,-0.3273
0.0332,-0.9663,-0.3263
0.0362,-0.9624,-0.3302
0.0342,-0.9624,-0.3322
0.0322,-0.9634,-0.3302
0.0332,-0.9614,-0.3293
0.0332,-0.9614,-0.3322
0.0332,-0.9614,-0.3332
0.0332,-0.9604,-0.3302
0.0362,-0.9634,-0.3273
0.0342,-0.9624,-0.3302
0.0322,-0.9634,-0.3293
0.0322,-0.9614,-0.3332
0.0362,-0.9604,-0.3351
0.0381,-0.9624,-0.3322
0.0362,-0.9624,-0.3293
0.0381,-0.9624,-0.3283
0.0381,-0.9624,-0.3273
0.0391,-0.9614,-0.3293
0.0381,-0.9614,-0.3322
0.0332,-0.9604,-0.3332
0.0352,-0.9624,-0.3293
0.0313,-0.9634,-0.3293
0.0362,-0.9614,-0.3293
0.0352,-0.9634,-0.3302
0.0313,-0.9624,-0.3293
0.0332,-0.9624,-0.3293
0.0313,-0.9643,-0.3293
0.0342,-0.9624,-0.3302
0.0352,-0.9643,-0.3273
0.0362,-0.9624,-0.3283
0.0362,-0.9624,-0.3293
0.0342,-0.9614,-0.3283
0.0391,-0.9643,-0.3332
0.0352,-0.9604,-0.3322
0.0362,-0.9643,-0.3293
0.0352,-0.9614,-0.3332
0.0352,-0.9624,-0.3302
0.0342,-0.9634,-0.3312
0.0342,-0.9634,-0.3302
0.0342,-0.9624,-0.3302
0.0342,-0.9614,-0.3283
0.0332,-0.9624,-0.3293
0.0362,-0.9624,-0.3302
0.0342,-0.9634,-0.3293
0.0342,-0.9624,-0.3293
0.0352,-0.9634,-0.3302
0.0342,-0.9614,-0.3293
0.0362,-0.9624,-0.3293
0.0371,-0.9624,-0.3273
0.0362,-0.9624,-0.3293
0.0362,-0.9634,-0.3302
0.0371,-0.9624,-0.3312
0.0371,-0.9614,-0.3322
0.0362,-0.9624,-0.3293
0.0362,-0.9624,-0.3302
0.0352,-0.9634,-0.3283
0.0322,-0.9634,-0.3293
0.0381,-0.9653,-0.3332
0.0381,-0.9604,-0.3332
0.0381,-0.9624,-0.3312
0.0371,-0.9624,-0.3273
0.0381,-0.9624,-0.3312
0.0371,-0.9634,-0.3312
0.0401,-0.9604,-0.3312
0.0352,-0.9595,-0.3283
0.0371,-0.9624,-0.3312
0.0352,-0.9634,-0.3302
0.0352,-0.9634,-0.3302
0.0362,-0.9634,-0.3283
0.0362,-0.9604,-0.3312
0.0371,-0.9614,-0.3283
0.0371,-0.9634,-0.3283
0.0371,-0.9634,-0.3302
0.0362,-0.9624,-0.3332
0.0371,-0.9634,-0.3302
0.0391,-0.9643,-0.3293
0.0371,-0.9614,-0.3302
0.0381,-0.9634,-0.3332
0.0391,-0.9624,-0.3322
0.0352,-0.9624,-0.3322
0.0362,-0.9604,-0.3322
0.0362,-0.9624,-0.3312
0.0362,-0.9604,-0.3293
0.0371,-0.9614,-0.3273
0.0352,-0.9634,-0.3283
0.0362,-0.9634,-0.3312
0.0381,-0.9614,-0.3273
0.0362,-0.9634,-0.3312
0.0371,-0.9614,-0.3283
0.0371,-0.9614,-0.3283
0.0391,-0.9634,-0.3293
0.0362,-0.9653,-0.3293
0.0391,-0.9634,-0.3302
0.0391,-0.9585,-0.3332
0.0381,-0.9624,-0.3322
0.0391,-0.9614,-0.3341
0.0401,-0.9624,-0.3341
0.0362,-0.9614,-0.3341
0.0352,-0.9643,-0.3293
0.0332,-0.9634,-0.3263
0.0313,-0.9634,-0.3302
0.0362,-0.9643,-0.3293
0.0362,-0.9614,-0.3312
0.0342,-0.9634,-0.3283
0.0322,-0.9643,-0.3244
0.0332,-0.9614,-0.3263
0.0352,-0.9624,-0.3263
0.0342,-0.9604,-0.3302
0.0332,-0.9614,-0.3302
0.0332,-0.9634,-0.3312
0.0332,-0.9643,-0.3293
0.0362,-0.9604,-0.3283
0.0362,-0.9634,-0.3273
0.0371,-0.9614,-0.3293
0.0381,-0.9634,-0.3283
0.0371,-0.9634,-0.3302
0.0391,-0.9634,-0.3332
0.0391,-0.9624,-0.3341
0.0381,-0.9624,-0.3302
0.0391,-0.9624,-0.3293
0.0362,-0.9624,-0.3302
0.0381,-0.9624,-0.3322
0.0371,-0.9634,-0.3322
0.0352,-0.9624,-0.3322
0.0342,-0.9624,-0.3312
0.0342,-0.9614,-0.3302
0.0342,-0.9634,-0.3273
0.0352,-0.9634,-0.3283
0.0362,-0.9624,-0.3273
0.0342,-0.9624,-0.3273
0.0362,-0.9614,-0.3283
0.0391,-0.9614,-0.3302
0.0362,-0.9634,-0.3273
0.0362,-0.9624,-0.3312
0.0401,-0.9624,-0.3283
0.0391,-0.9624,-0.3293
0.0371,-0.9624,-0.3322
0.0391,-0.9624,-0.3322
0.0381,-0.9624,-0.3322
0.0371,-0.9614,-0.3341
0.0352,-0.9604,-0.3322
0.0371,-0.9624,-0.3302
0.0362,-0.9624,-0.3302
0.0342,-0.9624,-0.3293
0.0322,-0.9634,-0.3273
0.0303,-0.9634,-0.3263
0.0293,-0.9614,-0.3293
0.0352,-0.9643,-0.3293
0.0332,-0.9624,-0.3283
0.0332,-0.9634,-0.3254
0.0342,-0.9634,-0.3234
0.0352,-0.9643,-0.3254
0.0342,-0.9624,-0.3273
0.0332,-0.9614,-0.3293
0.0322,-0.9634,-0.3302
0.0352,-0.9634,-0.3302
0.0362,-0.9634,-0.3283
0.0381,-0.9614,-0.3312
0.0381,-0.9634,-0.3293
0.0371,-0.9624,-0.3332
0.0371,-0.9624,-0.3312
0.0381,-0.9624,-0.3332
0.0371,-0.9624,-0.3302
0.0371,-0.9643,-0.3322
0.0371,-0.9624,-0.3312
0.0362,-0.9624,-0.3293
0.0352,-0.9614,-0.3273
0.0293,-0.9634,-0.3273
0.0322,-0.9643,-0.3283
0.0303,-0.9624,-0.3244
0.0293,-0.9614,-0.3254
0.0274,-0.9634,-0.3234
0.0283,-0.9663,-0.3263
0.0303,-0.9634,-0.3263
0.0332,-0.9624,-0.3254
0.0322,-0.9634,-0.3263
0.0313,-0.9634,-0.3263
0.0391,-0.9634,-0.3293
0.0381,-0.9643,-0.3302
0.0371,-0.9614,-0.3293
0.0362,-0.9653,-0.3283
0.0342,-0.9624,-0.3322
0.0391,-0.9595,-0.3312
0.0401,-0.9604,-0.3322
0.0313,-0.9595,-0.3322
0.0381,-0.9673,-0.3273
0.0322,-0.9643,-0.3302
0.0371,-0.9614,-0.3293
0.0274,-0.9585,-0.3273
0.0283,-0.9643,-0.3254
0.0283,-0.9634,-0.3283
0.0313,-0.9653,-0.3302
0.0352,-0.9624,-0.3293
0.0362,-0.9643,-0.3273
0.0381,-0.9634,-0.3234
0.0352,-0.9604,-0.3263
0.0371,-0.9624,-0.3293
0.0381,-0.9643,-0.3302
0.0371,-0.9604,-0.3322
0.0371,-0.9624,-0.3302
0.0352,-0.9624,-0.3293
0.0352,-0.9634,-0.3312
0.0342,-0.9614,-0.3293
0.0342,-0.9604,-0.3263
0.0381,-0.9624,-0.3273
0.0342,-0.9604,-0.3293
0.0362,-0.9643,-0.3302
