x,y,z
0.5804,-0.0870,-0.8236
0.5823,-0.0889,-0.8256
0.5784,-0.0879,-0.8246
0.5765,-0.0879,-0.8246
0.5794,-0.0889,-0.8246
0.5804,-0.0899,-0.8236
0.5794,-0.0879,-0.8256
0.5804,-0.0870,-0.8246
0.5794,-0.0870,-0.8256
0.5794,-0.0889,-0.8236
0.5794,-0.0879,-0.8236
0.5794,-0.0879,-0.8256
0.5794,-0.0899,-0.8246
0.5804,-0.0860,-0.8236
0.5794,-0.0879,-0.8246
0.5813,-0.0860,-0.8246
0.5784,-0.0879,-0.8246
0.5794,-0.0879,-0.8236
0.5813,-0.0879,-0.8227
0.5804,-0.0889,-0.8236
0.5765,-0.0870,-0.8256
0.5765,-0.0889,-0.8246
0.5833,-0.0899,-0.8227
0.5823,-0.0899,-0.8227
0.5804,-0.0870,-0.8236
0.5765,-0.0870,-0.8236
0.5813,-0.0879,-0.8227
0.5852,-0.0899,-0.8236
0.5745,-0.0899,-0.8256
0.5706,-0.0860,-0.8276
0.5833,-0.0879,-0.8256
0.5901,-0.0850,-0.8236
0.5765,-0.0870,-0.8217
0.5745,-0.0889,-0.8256
0.5813,-0.0889,-0.8236
0.5823,-0.0889,-0.8217
0.5804,-0.0879,-0.8236
0.5794,-0.0860,-0.8256
0.5823,-0.0860,-0.8256
0.5804,-0.0870,-0.8256
0.5794,-0.0879,-0.8227
0.5804,-0.0879,-0.8236
0.5794,-0.0879,-0.8256
0.5794,-0.0870,-0.8246
0.5833,-0.0870,-0.8246
0.5813,-0.0879,-0.8266
0.5794,-0.0870,-0.8256
0.5784,-0.0879,-0.8236
0.5804,-0.0889,-0.8246
0.5794,-0.0879,-0.8236
0.5794,-0.0879,-0.8227
0.5813,-0.0879,-0.8236
0.5804,-0.0850,-0.8227
0.5804,-0.0870,-0.8246
0.5794,-0.0889,-0.8246
0.5804,-0.0879,-0.8246
0.5794,-0.0860,-0.8256
0.5813,-0.0879,-0.8227
0.5804,-0.0860,-0.8246
0.5813,-0.0870,-0.8236
0.5813,-0.0870,-0.8256
0.5804,-0.0879,-0.8246
0.5804,-0.0879,-0.8246
0.5794,-0.0870,-0.8227
0.5804,-0.0879,-0.8246
0.5804,-0.0879,-0.8236
0.5823,-0.0870,-0.8227
0.5794,-0.0889,-0.8236
0.5765,-0.0899,-0.8256
0.5784,-0.0879,-0.8256
0.5833,-0.0870,-0.8236
0.5833,-0.0879,-0.8207
0.5784,-0.0879,-0.8256
0.5774,-0.0870,-0.8236
0.5843,-0.0879,-0.8217
0.5833,-0.0909,-0.8236
0.5716,-0.0889,-0.8276
0.5765,-0.0860,-0.8285
0.5892,-0.0840,-0.8236
0.5872,-0.0860,-0.8207
0.5774,-0.0870,-0.8227
0.5755,-0.0870,-0.8266
0.5804,-0.0899,-0.8246
0.5823,-0.0889,-0.8236
0.5794,-0.0860,-0.8246
0.5794,-0.0870,-0.8246
0.5823,-0.0889,-0.8256
0.5784,-0.0889,-0.8256
0.5794,-0.0879,-0.8217
0.5804,-0.0889,-0.8236
0.5784,-0.0879,-0.8256
0.5794,-0.0870,-0.8256
0.5813,-0.0879,-0.8246
0.5833,-0.0870,-0.8227
0.5784,-0.0860,-0.8266
0.5794,-0.0889,-0.8236
0.5823,-0.0879,-0.8246
0.5804,-0.0879,-0.8246
0.5794,-0.0879,-0.8236
0.5813,-0.0870,-0.8236
0.5813,-0.0870,-0.8256
0.5804,-0.0870,-0.8217
0.5804,-0.0870,-0.8256
0.5794,-0.0870,-0.8236
0.5794,-0.0860,-0.8246
0.5804,-0.0870,-0.8236
0.5804,-0.0860,-0.8227
0.5794,-0.0870,-0.8246
0.5794,-0.0870,-0.8227
0.5794,-0.0889,-0.8246
0.5804,-0.0860,-0.8236
0.5804,-0.0879,-0.8227
0.5804,-0.0870,-0.8236
0.5804,-0.0870,-0.8236
0.5804,-0.0870,-0.8236
0.5804,-0.0879,-0.8266
0.5804,-0.0870,-0.8246
0.5784,-0.0889,-0.8227
0.5784,-0.0889,-0.8256
0.5813,-0.0870,-0.8256
0.5804,-0.0860,-0.8246
0.5813,-0.0870,-0.8246
0.5774,-0.0860,-0.8236
0.5765,-0.0879,-0.8236
0.5804,-0.0879,-0.8256
0.5852,-0.0870,-0.8217
0.5794,-0.0870,-0.8256
0.5765,-0.0860,-0.8246
0.5804,-0.0879,-0.8256
0.5862,-0.0889,-0.8227
0.5774,-0.0899,-0.8256
0.5706,-0.0879,-0.8266
0.5872,-0.0840,-0.8256
0.5901,-0.0870,-0.8217
0.5784,-0.0870,-0.8217
0.5735,-0.0889,-0.8266
0.5813,-0.0909,-0.8246
0.5833,-0.0889,-0.8246
0.5804,-0.0840,-0.8236
0.5794,-0.0860,-0.8246
0.5804,-0.0870,-0.8246
0.5784,-0.0879,-0.8256
0.5794,-0.0860,-0.8256
0.5804,-0.0879,-0.8227
0.5794,-0.0870,-0.8236
0.5794,-0.0870,-0.8246
0.5843,-0.0870,-0.8236
0.5813,-0.0879,-0.8227
0.5784,-0.0870,-0.8256
0.5784,-0.0879,-0.8266
0.5804,-0.0889,-0.8256
0.5794,-0.0879,-0.8246
0.5794,-0.0879,-0.8246
0.5794,-0.0889,-0.8256
0.5804,-0.0879,-0.8256
0.5813,-0.0870,-0.8236
0.5804,-0.0860,-0.8256
0.5804,-0.0889,-0.8236
0.5794,-0.0870,-0.8246
0.5804,-0.0889,-0.8256
0.5804,-0.0870,-0.8246
0.5794,-0.0870,-0.8236
0.5794,-0.0870,-0.8246
0.5794,-0.0879,-0.8256
0.5804,-0.0879,-0.8227
0.5784,-0.0879,-0.8227
0.5794,-0.0879,-0.8246
0.5784,-0.0860,-0.8256
0.5784,-0.0879,-0.8256
0.5794,-0.0889,-0.8246
0.5784,-0.0889,-0.8256
0.5804,-0.0889,-0.8246
0.5784,-0.0879,-0.8246
0.5794,-0.0860,-0.8246
0.5804,-0.0889,-0.8246
0.5784,-0.0879,-0.8256
0.5794,-0.0870,-0.8256
0.5774,-0.0879,-0.8246
0.5804,-0.0870,-0.8246
0.5813,-0.0879,-0.8236
0.5794,-0.0870,-0.8256
0.5804,-0.0860,-0.8246
0.5804,-0.0879,-0.8246
0.5813,-0.0879,-0.8227
0.5813,-0.0889,-0.8246
0.5735,-0.0889,-0.8266
0.5735,-0.0879,-0.8266
0.5843,-0.0870,-0.8256
0.5852,-0.0860,-0.8236
0.5755,-0.0879,-0.8236
0.5745,-0.0889,-0.8246
0.5784,-0.0889,-0.8246
0.5823,-0.0899,-0.8246
0.5804,-0.0870,-0.8236
0.5794,-0.0860,-0.8266
0.5784,-0.0870,-0.8266
0.5794,-0.0889,-0.8236
0.5813,-0.0870,-0.8246
0.5774,-0.0870,-0.8246
0.5765,-0.0870,-0.8256
0.5794,-0.0879,-0.8246
0.5833,-0.0889,-0.8246
0.5823,-0.0860,-0.8236
0.5765,-0.0860,-0.8256
0.5765,-0.0870,-0.8256
0.5794,-0.0899,-0.8266
0.5794,-0.0889,-0.8246
0.5794,-0.0870,-0.8246
0.5784,-0.0889,-0.8246
0.5794,-0.0870,-0.8236
0.5794,-0.0879,-0.8236
0.5813,-0.0870,-0.8246
0.5784,-0.0889,-0.8266
0.5784,-0.0889,-0.8236
0.5784,-0.0870,-0.8236
0.5804,-0.0889,-0.8246
0.5804,-0.0870,-0.8246
0.5804,-0.0870,-0.8236
0.5794,-0.0889,-0.8256
0.5784,-0.0879,-0.8256
0.5804,-0.0870,-0.8246
0.5794,-0.0870,-0.8236
0.5804,-0.0870,-0.8236
0.5784,-0.0879,-0.8246
0.5794,-0.0870,-0.8246
0.5813,-0.0879,-0.8246
0.5804,-0.0889,-0.8227
0.5804,-0.0860,-0.8256
0.5765,-0.0889,-0.8236
0.5765,-0.0879,-0.8246
0.5862,-0.0889,-0.8227
0.5843,-0.0870,-0.8246
0.5765,-0.0850,-0.8266
0.5774,-0.0879,-0.8246
0.5813,-0.0889,-0.8227
0.5833,-0.0899,-0.8236
0.5745,-0.0889,-0.8276
0.5725,-0.0870,-0.8266
0.5843,-0.0850,-0.8266
0.5901,-0.0860,-0.8227
0.5774,-0.0879,-0.8236
0.5755,-0.0899,-0.8246
0.5794,-0.0899,-0.8256
0.5833,-0.0899,-0.8227
0.5804,-0.0870,-0.8256
0.5794,-0.0840,-0.8236
0.5813,-0.0860,-0.8236
0.5804,-0.0870,-0.8256
0.5784,-0.0879,-0.8227
0.5794,-0.0870,-0.8236
0.5804,-0.0870,-0.8236
0.5794,-0.0889,-0.8246
0.5823,-0.0860,-0.8246
0.5813,-0.0879,-0.8236
0.5804,-0.0860,-0.8236
0.5774,-0.0889,-0.8236
0.5784,-0.0889,-0.8236
0.5804,-0.0879,-0.8227
0.5794,-0.0870,-0.8246
0.5794,-0.0870,-0.8246
0.5813,-0.0870,-0.8246
0.5833,-0.0879,-0.8236
0.5804,-0.0879,-0.8236
0.5794,-0.0879,-0.8246
0.5804,-0.0870,-0.8246
0.5804,-0.0870,-0.8246
0.5794,-0.0860,-0.8236
0.5813,-0.0870,-0.8246
0.5804,-0.0879,-0.8246
0.5794,-0.0870,-0.8246
0.5804,-0.0899,-0.8236
0.5813,-0.0870,-0.8256
0.5804,-0.0879,-0.8246
0.5794,-0.0860,-0.8236
0.5804,-0.0870,-0.8246
0.5804,-0.0879,-0.8227
0.5813,-0.0879,-0.8236
0.5813,-0.0879,-0.8246
0.5794,-0.0879,-0.8256
0.5794,-0.0870,-0.8227
0.5813,-0.0879,-0.8246
0.5784,-0.0889,-0.8236
0.5804,-0.0879,-0.8236
0.5823,-0.0879,-0.8246
0.5804,-0.0879,-0.8246
0.5755,-0.0879,-0.8246
0.5784,-0.0889,-0.8246
0.5823,-0.0870,-0.8227
0.5852,-0.0879,-0.8236
0.5784,-0.0850,-0.8236
0.5774,-0.0870,-0.8236
0.5804,-0.0909,-0.8256
0.5833,-0.0899,-0.8236
0.5725,-0.0899,-0.8266
0.5765,-0.0860,-0.8276
0.5882,-0.0850,-0.8236
0.5882,-0.0850,-0.8217
0.5784,-0.0879,-0.8207
0.5745,-0.0879,-0.8236
0.5794,-0.0918,-0.8266
0.5813,-0.0909,-0.8236
0.5823,-0.0860,-0.8236
0.5794,-0.0850,-0.8246
0.5794,-0.0870,-0.8266
0.5784,-0.0889,-0.8236
0.5784,-0.0879,-0.8246
0.5804,-0.0870,-0.8227
0.5804,-0.0879,-0.8236
0.5794,-0.0870,-0.8236
0.5813,-0.0889,-0.8256
0.5833,-0.0870,-0.8256
0.5794,-0.0879,-0.8246
0.5765,-0.0870,-0.8256
0.5804,-0.0889,-0.8256
0.5813,-0.0879,-0.8236
0.5804,-0.0889,-0.8236
0.5784,-0.0879,-0.8246
0.5813,-0.0879,-0.8227
0.5823,-0.0879,-0.8246
0.5804,-0.0870,-0.8236
0.5794,-0.0870,-0.8246
0.5784,-0.0860,-0.8256
0.5804,-0.0870,-0.8256
0.5813,-0.0870,-0.8246
0.5813,-0.0870,-0.8256
0.5784,-0.0879,-0.8256
0.5804,-0.0879,-0.8246
0.5804,-0.0879,-0.8246
0.5784,-0.0889,-0.8246
0.5804,-0.0860,-0.8236
0.5794,-0.0879,-0.8246
0.5804,-0.0889,-0.8256
0.5794,-0.0870,-0.8236
0.5804,-0.0889,-0.8246
0.5794,-0.0870,-0.8256
0.5804,-0.0870,-0.8246
0.5804,-0.0879,-0.8246
0.5804,-0.0870,-0.8256
0.5804,-0.0879,-0.8266
0.5774,-0.0879,-0.8227
0.5774,-0.0879,-0.8266
0.5804,-0.0889,-0.8236
0.5813,-0.0879,-0.8236
0.5794,-0.0879,-0.8236
0.5794,-0.0860,-0.8236
0.5813,-0.0889,-0.8236
0.5823,-0.0889,-0.8236
0.5755,-0.0879,-0.8266
0.5706,-0.0889,-0.8285
0.5833,-0.0860,-0.8236
0.5872,-0.0870,-0.8217
0.5823,-0.0879,-0.8227
0.5745,-0.0889,-0.8246
0.5755,-0.0909,-0.8266
