x,y,z
0.3928,-0.6400,-0.6820
0.3918,-0.6419,-0.6810
0.3918,-0.6409,-0.6820
0.3937,-0.6439,-0.6820
0.3947,-0.6400,-0.6810
0.3957,-0.6439,-0.6800
0.3947,-0.6429,-0.6810
0.3996,-0.6439,-0.6800
0.3977,-0.6400,-0.6800
0.3996,-0.6419,-0.6820
0.3986,-0.6429,-0.6810
0.3977,-0.6419,-0.6790
0.3967,-0.6419,-0.6800
0.3928,-0.6400,-0.6810
0.3937,-0.6390,-0.6830
0.3918,-0.6429,-0.6800
0.3967,-0.6419,-0.6820
0.3986,-0.6419,-0.6820
0.3967,-0.6390,-0.6839
0.3947,-0.6409,-0.6820
0.3996,-0.6400,-0.6751
0.4016,-0.6409,-0.6820
0.3996,-0.6400,-0.6820
0.3937,-0.6419,-0.6751
0.3977,-0.6400,-0.6781
0.3977,-0.6419,-0.6820
0.3986,-0.6390,-0.6898
0.3996,-0.6419,-0.6869
0.3986,-0.6419,-0.6771
0.4006,-0.6419,-0.6761
0.3986,-0.6390,-0.6751
0.3986,-0.6400,-0.6849
0.4006,-0.6380,-0.6830
0.3996,-0.6370,-0.6820
0.3947,-0.6390,-0.6800
0.3967,-0.6400,-0.6800
0.3977,-0.6400,-0.6839
0.3986,-0.6370,-0.6800
0.3996,-0.6400,-0.6790
0.4006,-0.6390,-0.6800
0.4035,-0.6409,-0.6810
0.4064,-0.6409,-0.6810
0.4016,-0.6370,-0.6820
0.4006,-0.6370,-0.6781
0.3967,-0.6390,-0.6771
0.3977,-0.6390,-0.6800
0.4006,-0.6400,-0.6820
0.3986,-0.6351,-0.6830
0.4006,-0.6390,-0.6810
0.3957,-0.6380,-0.6810
0.3977,-0.6380,-0.6790
0.4006,-0.6390,-0.6820
0.4006,-0.6390,-0.6820
0.4064,-0.6390,-0.6830
0.4035,-0.6400,-0.6810
0.4055,-0.6390,-0.6800
0.4016,-0.6380,-0.6810
0.4035,-0.6361,-0.6810
0.3996,-0.6370,-0.6820
0.4025,-0.6370,-0.6810
0.3986,-0.6370,-0.6781
0.4006,-0.6380,-0.6800
0.4025,-0.6380,-0.6810
0.4006,-0.6390,-0.6800
0.3996,-0.6380,-0.6790
0.4016,-0.6370,-0.6810
0.4016,-0.6380,-0.6810
0.4025,-0.6390,-0.6771
0.4084,-0.6370,-0.6790
0.4035,-0.6361,-0.6839
0.3986,-0.6390,-0.6781
0.4035,-0.6351,-0.6781
0.4016,-0.6390,-0.6869
0.3996,-0.6380,-0.6878
0.4045,-0.6390,-0.6820
0.4045,-0.6400,-0.6742
0.4074,-0.6361,-0.6781
0.4025,-0.6361,-0.6800
0.4064,-0.6390,-0.6830
0.4045,-0.6370,-0.6810
0.4045,-0.6351,-0.6820
0.3967,-0.6370,-0.6790
0.3986,-0.6370,-0.6820
0.3996,-0.6380,-0.6790
0.4035,-0.6380,-0.6800
0.4035,-0.6380,-0.6810
0.4094,-0.6370,-0.6830
0.4094,-0.6400,-0.6830
0.4074,-0.6380,-0.6820
0.4045,-0.6380,-0.6781
0.4025,-0.6380,-0.6771
0.4016,-0.6380,-0.6800
0.4006,-0.6400,-0.6830
0.3977,-0.6380,-0.6810
0.3967,-0.6390,-0.6800
0.3928,-0.6380,-0.6800
0.3996,-0.6380,-0.6810
0.3996,-0.6390,-0.6820
0.3996,-0.6390,-0.6790
0.4006,-0.6390,-0.6771
0.4006,-0.6400,-0.6781
0.4035,-0.6390,-0.6800
0.4045,-0.6400,-0.6790
0.4025,-0.6400,-0.6781
0.3996,-0.6390,-0.6790
0.3986,-0.6400,-0.6790
0.3977,-0.6400,-0.6810
0.3957,-0.6390,-0.6820
0.3967,-0.6400,-0.6810
0.3947,-0.6390,-0.6830
0.3957,-0.6419,-0.6810
0.3977,-0.6419,-0.6810
0.3967,-0.6400,-0.6810
0.3967,-0.6419,-0.6810
0.4016,-0.6409,-0.6761
0.4025,-0.6429,-0.6800
0.4025,-0.6390,-0.6830
0.3908,-0.6409,-0.6761
0.3947,-0.6448,-0.6751
0.3977,-0.6390,-0.6839
0.4016,-0.6409,-0.6888
0.3977,-0.6409,-0.6859
0.3947,-0.6439,-0.6761
0.3957,-0.6458,-0.6732
0.3967,-0.6400,-0.6820
0.3986,-0.6409,-0.6839
0.3947,-0.6400,-0.6820
0.3908,-0.6400,-0.6810
0.3879,-0.6419,-0.6790
0.3977,-0.6419,-0.6820
0.3918,-0.6400,-0.6830
0.3957,-0.6419,-0.6800
0.3879,-0.6390,-0.6810
0.3947,-0.6429,-0.6781
0.3898,-0.6409,-0.6839
0.4104,-0.6517,-0.6702
0.4094,-0.6458,-0.6702
0.4074,-0.6409,-0.6771
0.4035,-0.6380,-0.6820
0.3957,-0.6419,-0.6820
0.3928,-0.6448,-0.6790
0.3850,-0.6429,-0.6790
0.3820,-0.6409,-0.6849
0.3820,-0.6390,-0.6869
0.3850,-0.6390,-0.6849
0.3908,-0.6409,-0.6830
0.3967,-0.6429,-0.6790
0.3996,-0.6409,-0.6781
0.4016,-0.6419,-0.6781
0.4025,-0.6429,-0.6790
0.4035,-0.6429,-0.6810
0.4025,-0.6419,-0.6800
0.4006,-0.6429,-0.6790
0.3977,-0.6419,-0.6820
0.3937,-0.6390,-0.6810
0.3908,-0.6390,-0.6820
0.3889,-0.6400,-0.6800
0.3928,-0.6400,-0.6830
0.3967,-0.6390,-0.6830
0.3957,-0.6390,-0.6810
0.3967,-0.6390,-0.6820
0.3967,-0.6400,-0.6790
0.3986,-0.6409,-0.6771
0.4055,-0.6400,-0.6800
0.3947,-0.6390,-0.6790
0.3947,-0.6409,-0.6761
0.4035,-0.6370,-0.6839
0.3996,-0.6400,-0.6908
0.3986,-0.6409,-0.6859
0.3986,-0.6419,-0.6790
0.3986,-0.6409,-0.6742
0.4006,-0.6400,-0.6761
0.3996,-0.6370,-0.6800
0.3986,-0.6380,-0.6830
0.4016,-0.6380,-0.6849
0.3967,-0.6370,-0.6800
0.3937,-0.6380,-0.6810
0.3996,-0.6370,-0.6830
0.3986,-0.6409,-0.6800
0.4016,-0.6380,-0.6771
0.4006,-0.6370,-0.6790
0.4055,-0.6370,-0.6859
0.4064,-0.6380,-0.6849
0.4045,-0.6409,-0.6800
0.3996,-0.6380,-0.6771
0.4045,-0.6380,-0.6800
0.3967,-0.6400,-0.6810
0.4006,-0.6390,-0.6790
0.4016,-0.6370,-0.6820
0.4006,-0.6370,-0.6800
0.3977,-0.6351,-0.6810
0.3967,-0.6400,-0.6790
0.4006,-0.6361,-0.6800
0.4016,-0.6380,-0.6820
0.4055,-0.6390,-0.6810
0.4035,-0.6361,-0.6839
0.4025,-0.6380,-0.6820
0.4025,-0.6390,-0.6761
0.4035,-0.6361,-0.6790
0.4064,-0.6370,-0.6810
0.4035,-0.6380,-0.6800
0.4016,-0.6380,-0.6800
0.4006,-0.6370,-0.6781
0.3996,-0.6351,-0.6820
0.4025,-0.6361,-0.6810
0.3986,-0.6400,-0.6820
0.4035,-0.6370,-0.6830
0.4016,-0.6361,-0.6800
0.4016,-0.6361,-0.6810
0.4045,-0.6380,-0.6790
0.4104,-0.6390,-0.6790
0.4084,-0.6351,-0.6849
0.4025,-0.6361,-0.6781
0.4025,-0.6361,-0.6761
0.4025,-0.6351,-0.6800
0.4006,-0.6390,-0.6898
0.4035,-0.6380,-0.6859
0.4035,-0.6390,-0.6742
0.4045,-0.6400,-0.6732
0.4045,-0.6361,-0.6790
0.4025,-0.6370,-0.6859
0.4055,-0.6361,-0.6839
0.4016,-0.6361,-0.6800
0.3977,-0.6361,-0.6790
0.3996,-0.6370,-0.6810
0.4016,-0.6390,-0.6810
0.4006,-0.6380,-0.6820
0.4035,-0.6370,-0.6771
0.4045,-0.6400,-0.6781
0.4094,-0.6380,-0.6820
0.4104,-0.6380,-0.6830
0.4045,-0.6361,-0.6839
0.3996,-0.6351,-0.6781
0.4016,-0.6380,-0.6761
0.3996,-0.6390,-0.6820
0.3977,-0.6390,-0.6810
0.3967,-0.6361,-0.6839
0.3957,-0.6380,-0.6790
0.3986,-0.6409,-0.6771
0.3986,-0.6400,-0.6781
0.4016,-0.6390,-0.6820
0.4025,-0.6400,-0.6830
0.4045,-0.6390,-0.6810
0.4035,-0.6400,-0.6790
0.4045,-0.6400,-0.6800
0.4016,-0.6390,-0.6781
0.4025,-0.6409,-0.6820
0.3996,-0.6390,-0.6800
0.3977,-0.6400,-0.6820
0.3967,-0.6390,-0.6810
0.3967,-0.6400,-0.6790
0.3947,-0.6400,-0.6800
0.3967,-0.6390,-0.6790
0.3967,-0.6390,-0.6820
0.3977,-0.6409,-0.6810
0.3977,-0.6409,-0.6820
0.3967,-0.6409,-0.6781
0.4016,-0.6409,-0.6790
0.4006,-0.6390,-0.6781
0.4006,-0.6439,-0.6790
0.3977,-0.6370,-0.6830
0.3898,-0.6419,-0.6771
0.3957,-0.6419,-0.6771
0.3996,-0.6419,-0.6830
0.3977,-0.6419,-0.6888
0.3957,-0.6409,-0.6830
0.3937,-0.6429,-0.6771
0.3977,-0.6429,-0.6742
0.3967,-0.6429,-0.6771
0.3967,-0.6409,-0.6820
0.3937,-0.6409,-0.6830
0.3937,-0.6409,-0.6800
0.3908,-0.6400,-0.6810
0.3937,-0.6409,-0.6830
0.3918,-0.6419,-0.6800
0.3957,-0.6439,-0.6751
0.3918,-0.6419,-0.6751
0.3986,-0.6400,-0.6800
0.4035,-0.6439,-0.6800
0.3996,-0.6429,-0.6810
0.3947,-0.6419,-0.6781
0.3898,-0.6419,-0.6800
0.3928,-0.6439,-0.6800
0.3957,-0.6419,-0.6820
0.3947,-0.6419,-0.6820
0.3908,-0.6400,-0.6830
0.3898,-0.6429,-0.6820
0.3908,-0.6419,-0.6820
0.3947,-0.6419,-0.6800
0.3986,-0.6390,-0.6820
0.3937,-0.6419,-0.6781
0.4016,-0.6439,-0.6771
0.4016,-0.6419,-0.6800
0.4025,-0.6390,-0.6830
0.3986,-0.6409,-0.6830
0.3947,-0.6409,-0.6830
0.3869,-0.6400,-0.6849
0.3898,-0.6409,-0.6830
0.3840,-0.6439,-0.6732
0.3947,-0.6409,-0.6771
0.3996,-0.6400,-0.6810
0.4025,-0.6439,-0.6830
0.4006,-0.6400,-0.6820
0.4064,-0.6429,-0.6781
0.4035,-0.6400,-0.6722
0.4016,-0.6400,-0.6751
0.4094,-0.6400,-0.6800
0.4025,-0.6390,-0.6869
0.3928,-0.6390,-0.6781
0.3947,-0.6390,-0.6761
0.3937,-0.6400,-0.6849
0.3977,-0.6370,-0.6869
0.3957,-0.6419,-0.6849
0.4006,-0.6400,-0.6781
0.4104,-0.6419,-0.6761
0.3986,-0.6390,-0.6771
0.3957,-0.6448,-0.6771
0.4006,-0.6370,-0.6810
0.4016,-0.6370,-0.6830
0.3967,-0.6361,-0.6800
0.3977,-0.6361,-0.6830
0.4025,-0.6380,-0.6820
0.4016,-0.6370,-0.6800
0.4006,-0.6409,-0.6771
0.4016,-0.6390,-0.6800
0.4104,-0.6390,-0.6830
0.4104,-0.6390,-0.6820
0.4045,-0.6380,-0.6800
0.4045,-0.6361,-0.6790
0.4045,-0.6370,-0.6830
0.3986,-0.6400,-0.6790
0.3977,-0.6370,-0.6820
0.3957,-0.6370,-0.6810
0.4025,-0.6370,-0.6820
0.3977,-0.6380,-0.6800
0.4025,-0.6380,-0.6839
0.4016,-0.6380,-0.6790
0.4045,-0.6370,-0.6790
0.4045,-0.6370,-0.6800
0.4064,-0.6370,-0.6810
0.4074,-0.6390,-0.6810
0.4074,-0.6380,-0.6761
0.4016,-0.6409,-0.6742
0.4152,-0.6429,-0.6790
0.4084,-0.6400,-0.6869
0.4133,-0.6341,-0.6927
0.3898,-0.6409,-0.6859
0.4006,-0.6321,-0.6869
0.3898,-0.6331,-0.6849
0.3908,-0.6380,-0.6702
0.3889,-0.6439,-0.6673
0.3986,-0.6370,-0.6810
0.4045,-0.6439,-0.6839
0.3635,-0.6439,-0.6830
