x,y,z
0.6194,0.2189,-0.7650
0.6185,0.2149,-0.7631
0.6204,0.2140,-0.7650
0.6194,0.2159,-0.7631
0.6194,0.2149,-0.7650
0.6204,0.2159,-0.7670
0.6194,0.2149,-0.7660
0.6194,0.2149,-0.7660
0.6214,0.2169,-0.7660
0.6204,0.2149,-0.7640
0.6204,0.2159,-0.7640
0.6185,0.2159,-0.7631
0.6194,0.2159,-0.7640
0.6194,0.2159,-0.7650
0.6185,0.2159,-0.7650
0.6214,0.2169,-0.7660
0.6194,0.2159,-0.7650
0.6194,0.2149,-0.7640
0.6204,0.2159,-0.7650
0.6204,0.2159,-0.7670
0.6204,0.2149,-0.7650
0.6204,0.2149,-0.7670
0.6204,0.2149,-0.7650
0.6204,0.2159,-0.7660
0.6194,0.2159,-0.7660
0.6204,0.2140,-0.7650
0.6204,0.2159,-0.7650
0.6204,0.2149,-0.7650
0.6185,0.2169,-0.7660
0.6175,0.2179,-0.7660
0.6194,0.2149,-0.7640
0.6194,0.2130,-0.7640
0.6165,0.2159,-0.7631
0.6214,0.2159,-0.7660
0.6224,0.2149,-0.7719
0.6234,0.2159,-0.7709
0.6214,0.2130,-0.7650
0.6185,0.2120,-0.7631
0.6194,0.2140,-0.7640
0.6185,0.2159,-0.7640
0.6175,0.2169,-0.7660
0.6204,0.2159,-0.7660
0.6204,0.2169,-0.7640
0.6194,0.2149,-0.7640
0.6204,0.2149,-0.7670
0.6194,0.2149,-0.7670
0.6214,0.2140,-0.7640
0.6194,0.2159,-0.7660
0.6175,0.2130,-0.7640
0.6185,0.2149,-0.7650
0.6204,0.2169,-0.7650
0.6214,0.2149,-0.7660
0.6204,0.2120,-0.7650
0.6185,0.2149,-0.7660
0.6204,0.2149,-0.7670
0.6204,0.2179,-0.7660
0.6194,0.2169,-0.7640
0.6214,0.2149,-0.7650
0.6214,0.2169,-0.7631
0.6194,0.2159,-0.7640
0.6204,0.2140,-0.7660
0.6204,0.2159,-0.7650
0.6194,0.2149,-0.7660
0.6194,0.2140,-0.7660
0.6204,0.2140,-0.7650
0.6204,0.2159,-0.7660
0.6204,0.2149,-0.7670
0.6204,0.2169,-0.7640
0.6194,0.2159,-0.7650
0.6194,0.2169,-0.7660
0.6194,0.2179,-0.7640
0.6194,0.2159,-0.7660
0.6194,0.2159,-0.7640
0.6194,0.2149,-0.7650
0.6194,0.2169,-0.7631
0.6204,0.2159,-0.7640
0.6194,0.2159,-0.7650
0.6194,0.2159,-0.7660
0.6214,0.2169,-0.7650
0.6194,0.2140,-0.7640
0.6194,0.2140,-0.7650
0.6214,0.2149,-0.7650
0.6204,0.2169,-0.7660
0.6204,0.2159,-0.7660
0.6194,0.2179,-0.7650
0.6204,0.2179,-0.7611
0.6204,0.2169,-0.7631
0.6194,0.2169,-0.7621
0.6204,0.2179,-0.7631
0.6224,0.2159,-0.7660
0.6234,0.2140,-0.7660
0.6224,0.2149,-0.7650
0.6194,0.2159,-0.7640
0.6194,0.2149,-0.7640
0.6194,0.2179,-0.7640
0.6194,0.2189,-0.7640
0.6194,0.2169,-0.7631
0.6204,0.2179,-0.7631
0.6204,0.2179,-0.7640
0.6204,0.2198,-0.7640
0.6185,0.2149,-0.7650
0.6214,0.2169,-0.7650
0.6185,0.2159,-0.7650
0.6194,0.2159,-0.7660
0.6204,0.2169,-0.7640
0.6214,0.2189,-0.7650
0.6204,0.2169,-0.7640
0.6204,0.2159,-0.7640
0.6204,0.2159,-0.7631
0.6185,0.2189,-0.7640
0.6194,0.2169,-0.7631
0.6214,0.2189,-0.7631
0.6224,0.2189,-0.7631
0.6204,0.2189,-0.7631
0.6204,0.2169,-0.7640
0.6194,0.2179,-0.7640
0.6194,0.2179,-0.7631
0.6214,0.2169,-0.7631
0.6194,0.2169,-0.7640
0.6214,0.2169,-0.7640
0.6204,0.2169,-0.7650
0.6224,0.2189,-0.7640
0.6214,0.2189,-0.7640
0.6204,0.2169,-0.7621
0.6214,0.2179,-0.7650
0.6204,0.2189,-0.7640
0.6194,0.2189,-0.7640
0.6204,0.2189,-0.7631
0.6214,0.2189,-0.7640
0.6214,0.2189,-0.7650
0.6214,0.2189,-0.7650
0.6204,0.2189,-0.7631
0.6204,0.2189,-0.7650
0.6204,0.2159,-0.7621
0.6204,0.2179,-0.7621
0.6204,0.2169,-0.7640
0.6194,0.2179,-0.7650
0.6204,0.2189,-0.7631
0.6214,0.2198,-0.7631
0.6204,0.2198,-0.7611
0.6224,0.2208,-0.7631
0.6204,0.2189,-0.7640
0.6234,0.2179,-0.7631
0.6253,0.2179,-0.7631
0.6243,0.2179,-0.7640
0.6214,0.2179,-0.7592
0.6204,0.2198,-0.7611
0.6194,0.2179,-0.7601
0.6204,0.2198,-0.7621
0.6204,0.2198,-0.7631
0.6224,0.2189,-0.7640
0.6214,0.2208,-0.7631
0.6224,0.2198,-0.7621
0.6224,0.2208,-0.7640
0.6214,0.2159,-0.7640
0.6194,0.2189,-0.7640
0.6204,0.2169,-0.7611
0.6204,0.2179,-0.7621
0.6234,0.2198,-0.7631
0.6214,0.2179,-0.7631
0.6224,0.2169,-0.7631
0.6214,0.2189,-0.7621
0.6214,0.2189,-0.7631
0.6204,0.2189,-0.7631
0.6214,0.2179,-0.7640
0.6224,0.2179,-0.7631
0.6214,0.2169,-0.7621
0.6204,0.2189,-0.7631
0.6214,0.2179,-0.7631
0.6214,0.2169,-0.7640
0.6224,0.2169,-0.7631
0.6214,0.2169,-0.7650
0.6214,0.2169,-0.7640
0.6224,0.2169,-0.7631
0.6204,0.2179,-0.7631
0.6204,0.2179,-0.7640
0.6194,0.2169,-0.7621
0.6194,0.2189,-0.7640
0.6214,0.2169,-0.7640
0.6204,0.2179,-0.7650
0.6194,0.2159,-0.7640
0.6204,0.2179,-0.7631
0.6204,0.2169,-0.7640
0.6204,0.2159,-0.7640
0.6194,0.2189,-0.7631
0.6214,0.2140,-0.7631
0.6224,0.2169,-0.7640
0.6214,0.2169,-0.7660
0.6194,0.2169,-0.7670
0.6204,0.2169,-0.7650
0.6204,0.2169,-0.7650
0.6214,0.2179,-0.7611
0.6175,0.2159,-0.7621
0.6214,0.2179,-0.7650
0.6224,0.2179,-0.7670
0.6224,0.2169,-0.7699
0.6214,0.2130,-0.7660
0.6194,0.2130,-0.7621
0.6204,0.2149,-0.7631
0.6194,0.2179,-0.7660
0.6175,0.2169,-0.7650
0.6204,0.2179,-0.7640
0.6204,0.2179,-0.7650
0.6204,0.2149,-0.7650
0.6194,0.2169,-0.7660
0.6204,0.2159,-0.7660
0.6204,0.2169,-0.7660
0.6204,0.2149,-0.7640
0.6175,0.2149,-0.7650
0.6175,0.2159,-0.7650
0.6204,0.2179,-0.7640
0.6204,0.2159,-0.7660
0.6214,0.2159,-0.7640
0.6204,0.2140,-0.7660
0.6194,0.2179,-0.7660
0.6194,0.2169,-0.7670
0.6185,0.2179,-0.7670
0.6194,0.2159,-0.7640
0.6194,0.2159,-0.7631
0.6214,0.2159,-0.7640
0.6185,0.2149,-0.7650
0.6194,0.2159,-0.7650
0.6194,0.2140,-0.7660
0.6214,0.2159,-0.7660
0.6204,0.2149,-0.7670
0.6194,0.2159,-0.7660
0.6194,0.2159,-0.7660
0.6204,0.2149,-0.7650
0.6204,0.2169,-0.7631
0.6175,0.2159,-0.7650
0.6185,0.2159,-0.7640
0.6194,0.2159,-0.7660
0.6194,0.2169,-0.7670
0.6194,0.2149,-0.7640
0.6185,0.2149,-0.7640
0.6204,0.2159,-0.7660
0.6214,0.2140,-0.7660
0.6204,0.2149,-0.7660
0.6185,0.2159,-0.7650
0.6204,0.2169,-0.7660
0.6194,0.2149,-0.7650
0.6194,0.2130,-0.7650
0.6224,0.2159,-0.7650
0.6214,0.2159,-0.7670
0.6194,0.2159,-0.7670
0.6175,0.2159,-0.7650
0.6194,0.2159,-0.7631
0.6194,0.2169,-0.7631
0.6185,0.2159,-0.7631
0.6194,0.2140,-0.7631
0.6224,0.2169,-0.7689
0.6224,0.2149,-0.7689
0.6194,0.2130,-0.7640
0.6185,0.2140,-0.7621
0.6185,0.2140,-0.7631
0.6175,0.2179,-0.7660
0.6185,0.2189,-0.7650
0.6185,0.2169,-0.7640
0.6204,0.2159,-0.7631
0.6204,0.2179,-0.7660
0.6185,0.2159,-0.7660
0.6204,0.2149,-0.7660
0.6224,0.2149,-0.7640
0.6185,0.2159,-0.7660
0.6185,0.2149,-0.7640
0.6185,0.2159,-0.7640
0.6214,0.2159,-0.7640
0.6214,0.2140,-0.7660
0.6214,0.2149,-0.7650
0.6204,0.2159,-0.7640
0.6194,0.2169,-0.7660
0.6194,0.2169,-0.7670
0.6204,0.2169,-0.7640
0.6194,0.2179,-0.7640
0.6204,0.2179,-0.7631
0.6204,0.2159,-0.7631
0.6194,0.2169,-0.7640
0.6204,0.2159,-0.7631
0.6194,0.2159,-0.7670
0.6204,0.2169,-0.7660
0.6204,0.2159,-0.7650
0.6194,0.2149,-0.7640
0.6214,0.2179,-0.7640
0.6194,0.2159,-0.7650
0.6214,0.2179,-0.7640
0.6204,0.2169,-0.7640
0.6194,0.2169,-0.7631
0.6194,0.2179,-0.7621
0.6194,0.2169,-0.7631
0.6204,0.2169,-0.7650
0.6204,0.2169,-0.7621
0.6204,0.2169,-0.7650
0.6214,0.2169,-0.7650
0.6194,0.2179,-0.7650
0.6194,0.2159,-0.7621
0.6214,0.2179,-0.7640
0.6204,0.2159,-0.7640
0.6204,0.2159,-0.7670
0.6185,0.2179,-0.7640
0.6194,0.2189,-0.7650
0.6194,0.2179,-0.7611
0.6204,0.2169,-0.7631
0.6194,0.2179,-0.7621
0.6185,0.2169,-0.7640
0.6234,0.2159,-0.7660
0.6224,0.2169,-0.7660
0.6204,0.2149,-0.7650
0.6194,0.2169,-0.7611
0.6194,0.2169,-0.7611
0.6204,0.2179,-0.7650
0.6194,0.2179,-0.7631
0.6204,0.2189,-0.7631
0.6214,0.2198,-0.7621
0.6224,0.2189,-0.7631
0.6214,0.2189,-0.7640
0.6214,0.2179,-0.7650
0.6214,0.2159,-0.7650
0.6185,0.2189,-0.7640
0.6194,0.2179,-0.7631
0.6204,0.2169,-0.7631
0.6194,0.2179,-0.7640
0.6214,0.2169,-0.7631
0.6204,0.2179,-0.7621
0.6204,0.2169,-0.7640
0.6204,0.2189,-0.7650
0.6194,0.2189,-0.7631
0.6214,0.2189,-0.7631
0.6204,0.2189,-0.7631
0.6214,0.2198,-0.7621
0.6204,0.2189,-0.7640
0.6204,0.2179,-0.7640
0.6204,0.2189,-0.7640
0.6224,0.2189,-0.7631
0.6214,0.2179,-0.7650
0.6224,0.2189,-0.7631
0.6204,0.2169,-0.7640
0.6224,0.2189,-0.7631
0.6214,0.2189,-0.7631
0.6234,0.2198,-0.7631
0.6214,0.2208,-0.7621
0.6204,0.2208,-0.7621
0.6214,0.2198,-0.7631
0.6204,0.2189,-0.7621
0.6214,0.2198,-0.7640
0.6214,0.2189,-0.7640
