x,y,z
0.9448,0.2667,-0.1915
0.9438,0.2677,-0.1895
0.9438,0.2677,-0.1886
0.9428,0.2677,-0.1905
0.9419,0.2658,-0.1886
0.9448,0.2658,-0.1915
0.9458,0.2667,-0.1895
0.9477,0.2658,-0.1886
0.9497,0.2648,-0.1876
0.9448,0.2658,-0.1895
0.9419,0.2667,-0.1886
0.9419,0.2677,-0.1886
0.9438,0.2697,-0.1895
0.9458,0.2697,-0.1895
0.9448,0.2648,-0.1886
0.9448,0.2687,-0.1886
0.9438,0.2687,-0.1876
0.9438,0.2687,-0.1895
0.9448,0.2677,-0.1905
0.9458,0.2658,-0.1895
0.9468,0.2648,-0.1895
0.9428,0.2677,-0.1925
0.9419,0.2667,-0.1866
0.9438,0.2667,-0.1886
0.9468,0.2658,-0.1886
0.9458,0.2687,-0.1895
0.9428,0.2658,-0.1876
0.9438,0.2706,-0.1886
0.9438,0.2687,-0.1876
0.9438,0.2677,-0.1886
0.9438,0.2677,-0.1876
0.9448,0.2677,-0.1886
0.9458,0.2667,-0.1886
0.9448,0.2667,-0.1886
0.9438,0.2687,-0.1895
0.9458,0.2658,-0.1886
0.9438,0.2677,-0.1895
0.9458,0.2677,-0.1886
0.9458,0.2667,-0.1886
0.9448,0.2677,-0.1866
0.9448,0.2658,-0.1866
0.9438,0.2667,-0.1895
0.9458,0.2677,-0.1876
0.9438,0.2667,-0.1886
0.9448,0.2667,-0.1866
0.9448,0.2667,-0.1905
0.9448,0.2667,-0.1856
0.9468,0.2667,-0.1866
0.9458,0.2648,-0.1856
0.9448,0.2677,-0.1876
0.9458,0.2667,-0.1866
0.9458,0.2658,-0.1847
0.9458,0.2658,-0.1856
0.9448,0.2667,-0.1876
0.9458,0.2658,-0.1866
0.9448,0.2667,-0.1886
0.9458,0.2677,-0.1876
0.9428,0.2667,-0.1876
0.9438,0.2648,-0.1856
0.9448,0.2667,-0.1886
0.9458,0.2628,-0.1856
0.9468,0.2658,-0.1876
0.9458,0.2648,-0.1876
0.9468,0.2658,-0.1886
0.9497,0.2667,-0.1886
0.9468,0.2648,-0.1886
0.9428,0.2667,-0.1895
0.9428,0.2677,-0.1886
0.9428,0.2667,-0.1915
0.9438,0.2658,-0.1895
0.9448,0.2667,-0.1905
0.9448,0.2648,-0.1895
0.9448,0.2658,-0.1895
0.9468,0.2658,-0.1886
0.9468,0.2658,-0.1876
0.9468,0.2677,-0.1886
0.9468,0.2667,-0.1895
0.9419,0.2648,-0.1876
0.9428,0.2677,-0.1886
0.9458,0.2677,-0.1895
0.9448,0.2658,-0.1925
0.9448,0.2667,-0.1915
0.9458,0.2658,-0.1876
0.9448,0.2658,-0.1895
0.9438,0.2667,-0.1915
0.9458,0.2658,-0.1886
0.9428,0.2658,-0.1905
0.9438,0.2648,-0.1895
0.9458,0.2667,-0.1895
0.9448,0.2658,-0.1895
0.9458,0.2648,-0.1895
0.9448,0.2667,-0.1895
0.9458,0.2658,-0.1886
0.9458,0.2658,-0.1915
0.9458,0.2648,-0.1886
0.9438,0.2658,-0.1915
0.9438,0.2658,-0.1915
0.9428,0.2667,-0.1905
0.9438,0.2658,-0.1905
0.9448,0.2658,-0.1905
0.9438,0.2667,-0.1915
0.9448,0.2667,-0.1895
0.9438,0.2658,-0.1915
0.9448,0.2667,-0.1905
0.9438,0.2667,-0.1915
0.9448,0.2658,-0.1895
0.9448,0.2687,-0.1915
0.9448,0.2667,-0.1915
0.9438,0.2648,-0.1915
0.9438,0.2648,-0.1895
0.9448,0.2677,-0.1895
0.9448,0.2658,-0.1915
0.9438,0.2658,-0.1925
0.9438,0.2667,-0.1915
0.9438,0.2658,-0.1905
0.9448,0.2677,-0.1905
0.9438,0.2658,-0.1905
0.9448,0.2667,-0.1905
0.9458,0.2677,-0.1915
0.9448,0.2667,-0.1935
0.9458,0.2697,-0.1925
0.9428,0.2667,-0.1935
0.9428,0.2667,-0.1895
0.9448,0.2667,-0.1915
0.9419,0.2648,-0.1886
0.9438,0.2677,-0.1925
0.9458,0.2667,-0.1915
0.9487,0.2667,-0.1925
0.9497,0.2658,-0.1915
0.9458,0.2638,-0.1895
0.9419,0.2658,-0.1895
0.9419,0.2658,-0.1915
0.9428,0.2677,-0.1935
0.9419,0.2677,-0.1915
0.9438,0.2658,-0.1915
0.9458,0.2667,-0.1915
0.9458,0.2667,-0.1915
0.9458,0.2667,-0.1925
0.9458,0.2667,-0.1915
0.9438,0.2667,-0.1895
0.9448,0.2658,-0.1915
0.9409,0.2677,-0.1935
0.9399,0.2658,-0.1915
0.9438,0.2667,-0.1925
0.9468,0.2658,-0.1915
0.9477,0.2648,-0.1915
0.9448,0.2658,-0.1925
0.9448,0.2677,-0.1905
0.9438,0.2677,-0.1925
0.9428,0.2677,-0.1915
0.9438,0.2667,-0.1905
0.9448,0.2658,-0.1925
0.9438,0.2658,-0.1915
0.9428,0.2658,-0.1915
0.9448,0.2677,-0.1915
0.9438,0.2667,-0.1905
0.9458,0.2658,-0.1915
0.9448,0.2658,-0.1915
0.9448,0.2658,-0.1925
0.9438,0.2667,-0.1915
0.9438,0.2648,-0.1915
0.9438,0.2667,-0.1905
0.9428,0.2667,-0.1905
0.9428,0.2667,-0.1905
0.9438,0.2667,-0.1925
0.9448,0.2658,-0.1905
0.9448,0.2677,-0.1905
0.9448,0.2677,-0.1915
0.9458,0.2648,-0.1905
0.9468,0.2677,-0.1925
0.9438,0.2658,-0.1915
0.9438,0.2667,-0.1925
0.9448,0.2658,-0.1905
0.9438,0.2658,-0.1905
0.9438,0.2667,-0.1905
0.9458,0.2667,-0.1895
0.9448,0.2648,-0.1905
0.9448,0.2667,-0.1915
0.9448,0.2667,-0.1915
0.9448,0.2677,-0.1905
0.9438,0.2667,-0.1915
0.9448,0.2667,-0.1915
0.9448,0.2658,-0.1895
0.9438,0.2658,-0.1905
0.9458,0.2648,-0.1915
0.9438,0.2687,-0.1915
0.9428,0.2687,-0.1925
0.9438,0.2687,-0.1895
0.9428,0.2667,-0.1895
0.9428,0.2667,-0.1915
0.9448,0.2638,-0.1886
0.9438,0.2667,-0.1905
0.9448,0.2667,-0.1905
0.9497,0.2658,-0.1876
0.9497,0.2677,-0.1895
0.9428,0.2658,-0.1876
0.9419,0.2667,-0.1895
0.9428,0.2677,-0.1895
0.9438,0.2667,-0.1915
0.9438,0.2687,-0.1905
0.9448,0.2667,-0.1886
0.9448,0.2667,-0.1895
0.9458,0.2687,-0.1905
0.9448,0.2658,-0.1895
0.9458,0.2677,-0.1886
0.9448,0.2648,-0.1866
0.9458,0.2648,-0.1886
0.9409,0.2677,-0.1905
0.9428,0.2667,-0.1886
0.9448,0.2677,-0.1876
0.9468,0.2667,-0.1905
0.9458,0.2667,-0.1915
0.9438,0.2667,-0.1886
0.9438,0.2667,-0.1895
0.9438,0.2687,-0.1895
0.9458,0.2667,-0.1876
0.9448,0.2667,-0.1905
0.9448,0.2667,-0.1895
0.9438,0.2667,-0.1915
0.9438,0.2658,-0.1895
0.9438,0.2667,-0.1895
0.9448,0.2667,-0.1895
0.9448,0.2667,-0.1895
0.9448,0.2667,-0.1905
0.9448,0.2667,-0.1886
0.9448,0.2677,-0.1895
0.9448,0.2677,-0.1895
0.9428,0.2687,-0.1876
0.9448,0.2687,-0.1895
0.9428,0.2677,-0.1886
0.9438,0.2687,-0.1886
0.9458,0.2677,-0.1905
0.9438,0.2687,-0.1905
0.9448,0.2687,-0.1886
0.9468,0.2677,-0.1895
0.9448,0.2687,-0.1895
0.9458,0.2658,-0.1886
0.9448,0.2658,-0.1876
0.9438,0.2687,-0.1876
0.9438,0.2658,-0.1905
0.9458,0.2667,-0.1895
0.9458,0.2677,-0.1876
0.9448,0.2687,-0.1876
0.9448,0.2667,-0.1876
0.9448,0.2658,-0.1876
0.9448,0.2667,-0.1876
0.9458,0.2658,-0.1886
0.9448,0.2697,-0.1886
0.9428,0.2677,-0.1876
0.9419,0.2658,-0.1895
0.9438,0.2658,-0.1876
0.9458,0.2648,-0.1895
0.9438,0.2648,-0.1876
0.9458,0.2667,-0.1886
0.9458,0.2658,-0.1886
0.9497,0.2667,-0.1876
0.9477,0.2677,-0.1886
0.9448,0.2658,-0.1876
0.9428,0.2667,-0.1886
0.9428,0.2667,-0.1886
0.9428,0.2677,-0.1905
0.9448,0.2667,-0.1905
0.9438,0.2648,-0.1905
0.9438,0.2648,-0.1915
0.9448,0.2658,-0.1895
0.9448,0.2667,-0.1915
0.9458,0.2667,-0.1905
0.9468,0.2667,-0.1905
0.9419,0.2658,-0.1915
0.9419,0.2658,-0.1876
0.9438,0.2667,-0.1905
0.9458,0.2687,-0.1905
0.9458,0.2667,-0.1905
0.9448,0.2638,-0.1895
0.9438,0.2667,-0.1905
0.9458,0.2667,-0.1895
0.9448,0.2677,-0.1915
0.9448,0.2667,-0.1895
0.9438,0.2658,-0.1905
0.9428,0.2677,-0.1905
0.9448,0.2667,-0.1925
0.9458,0.2667,-0.1905
0.9448,0.2677,-0.1915
0.9448,0.2667,-0.1895
0.9438,0.2648,-0.1905
0.9468,0.2648,-0.1905
0.9438,0.2667,-0.1895
0.9428,0.2677,-0.1915
0.9438,0.2658,-0.1905
0.9458,0.2677,-0.1915
0.9448,0.2667,-0.1925
0.9438,0.2677,-0.1895
0.9438,0.2658,-0.1925
0.9438,0.2667,-0.1905
0.9438,0.2677,-0.1905
0.9448,0.2677,-0.1905
0.9458,0.2677,-0.1905
0.9438,0.2667,-0.1905
0.9438,0.2658,-0.1905
0.9448,0.2667,-0.1895
0.9448,0.2658,-0.1915
0.9438,0.2658,-0.1905
0.9438,0.2687,-0.1925
0.9438,0.2667,-0.1905
0.9448,0.2667,-0.1905
0.9438,0.2667,-0.1925
0.9448,0.2658,-0.1905
0.9448,0.2677,-0.1925
0.9448,0.2677,-0.1915
0.9428,0.2687,-0.1925
0.9428,0.2658,-0.1895
0.9438,0.2667,-0.1915
0.9438,0.2667,-0.1925
0.9458,0.2677,-0.1915
0.9477,0.2667,-0.1895
0.9516,0.2687,-0.1944
0.9468,0.2658,-0.1905
0.9428,0.2638,-0.1905
0.9419,0.2648,-0.1905
0.9409,0.2667,-0.1944
0.9419,0.2677,-0.1905
0.9438,0.2667,-0.1905
0.9438,0.2667,-0.1915
0.9448,0.2667,-0.1935
0.9448,0.2687,-0.1895
0.9468,0.2687,-0.1915
0.9458,0.2658,-0.1915
0.9458,0.2648,-0.1944
0.9438,0.2658,-0.1905
0.9389,0.2667,-0.1925
0.9428,0.2658,-0.1905
0.9448,0.2677,-0.1944
0.9468,0.2658,-0.1935
0.9458,0.2658,-0.1915
0.9458,0.2667,-0.1895
0.9448,0.2687,-0.1895
0.9438,0.2687,-0.1925
0.9419,0.2677,-0.1915
0.9428,0.2677,-0.1905
0.9428,0.2648,-0.1925
0.9438,0.2667,-0.1944
0.9438,0.2658,-0.1915
0.9438,0.2677,-0.1905
0.9458,0.2667,-0.1925
0.9438,0.2658,-0.1915
